ID;FO;tempo;x
299;12977;3726.017000;1
300;10096;3627.403000;1
301;4186;3433.727000;1
302;3104;3424.172000;1
303;3668;3401.745000;1
304;3964;3867.594000;1
305;8519;3488.605000;1
306;622;3608.876000;1
307;5047;3817.808000;1
308;1241;3860.240000;1
309;4923;3575.079000;1
310;2520;3591.844000;1
311;4380;3528.805000;1
312;4326;4016.248000;1
313;10127;3811.805000;1
314;4461;3868.857000;1
315;4650;3504.436000;1
316;2863;4610.042000;1
317;5432;3510.034000;1
318;4894;3665.150000;1
319;2727;3597.475000;1
320;7416;3568.955000;1
321;4464;3738.236000;1
322;4660;3437.135000;1
323;4713;3356.439000;1
324;7209;3566.256000;1
325;2810;4022.381000;1
326;8020;3401.491000;1
327;4668;3680.725000;1
328;3923;3766.890000;1
329;6215;3740.274000;1
330;4674;4031.974000;1
331;2623;3708.787000;1
332;9010;3450.635000;1
333;6981;3760.472000;1
334;10637;3586.783000;1
335;6760;3704.721000;1
336;10535;3930.551000;1
337;7660;3586.966000;1
338;13325;3604.098000;1
339;5037;3857.305000;1
340;9718;3583.008000;1
341;9226;3510.191000;1
342;8039;3703.599000;1
343;8266;4194.911000;1
344;14832;3617.523000;1
345;11194;3443.931000;1
346;7765;3705.789000;1
347;3639;3369.815000;1
348;10302;4760.672000;1
349;14566;3610.973000;1
350;7974;3791.231000;1
351;16131;3535.344000;1
352;9581;3831.093000;1
353;16653;3752.624000;1
354;12242;3730.149000;1
355;15999;3396.699000;1
356;9505;3700.572000;1
357;17433;3454.288000;1
358;8662;3678.540000;1
359;12012;3484.787000;1
360;11073;3555.799000;1
361;1874;3797.509000;1
362;464;3876.891000;1
363;273;3713.773000;1
364;3117;3736.111000;1
365;645;3805.520000;1
366;639;3597.759000;1
367;1941;3842.799000;1
368;1246;3688.945000;1
369;1562;3795.415000;1
370;1777;3693.975000;1
371;3066;3830.051000;1
372;1105;3717.619000;1
373;659;3800.621000;1
374;1762;3676.371000;1
375;1275;3931.230000;1
376;452;3666.902000;1
377;1247;3856.983000;1
