instance,alpha,jobs,stages,solution_d0,solution_d0,last_improvment_time_d0,solution_d0,solution_d1,solution_d1,last_improvment_time_d1,solution_d1,MIN,gap_d0,gap_d1
,,,,mean,min,mean,cv,mean,min,mean,cv,,,
1441,0.1,30,5,6983.8735400000005,6973.8959,5.0622,0.11287890055816732,6940.707240000001,6939.7893,4.785819999999999,0.010852498889900215,6939.7893,0.49146448869852677,0.0
1451,0.1,30,5,6011.659519999999,6004.2175,4.7362,0.07573794639833162,5973.34064,5971.9812,4.350160000000001,0.024577106984546543,5971.9812,0.539792389165585,0.0
1461,0.1,30,5,20129.91262,20122.7242,6.3068,0.025506715108570627,20056.33464,20046.1714,6.31586,0.03679849103288205,20046.1714,0.3818823977530258,0.0
1471,0.1,30,5,14463.749119999999,14448.9482,4.8682,0.07222523377289812,14432.397700000001,14414.9549,6.1094,0.11932342178772995,14414.9549,0.23581967641119772,0.0
1481,0.1,30,10,4462.46584,4452.5917,10.55494,0.12894825500384602,4444.57206,4439.7838,10.81912,0.10938954111393266,4439.7838,0.28848026338579347,0.0
1491,0.1,30,10,4466.908219999999,4430.8611,11.460280000000001,0.49191947073414544,4276.3011400000005,4271.8593,10.99212,0.0922524817947513,4271.8593,3.7220748351894457,0.0
1501,0.1,30,10,3440.48282,3408.546,9.85226,0.9366692222197442,3180.15174,3163.0615,13.21706,0.3114744257520728,3163.0615,7.760977774222855,0.0
1511,0.1,30,10,17807.30024,17805.463,8.70908,0.013457333280636351,17804.4775,17800.3519,9.57456,0.0337527138526625,17800.3519,0.02871347728804316,0.0
1521,0.1,30,10,6073.23776,6058.8083,9.97502,0.32072834740076495,6085.7684,6055.77,7.1545000000000005,0.36370782852986616,6055.77,0.050171984735207134,0.0
1531,0.1,30,10,18958.62072,18955.6159,12.29744,0.015515906506411062,18852.75888,18849.3069,10.890139999999999,0.02433240651243902,18849.3069,0.5639942124344164,0.0
1541,0.1,30,10,12201.9876,12200.6973,6.38018,0.01699803991226515,12118.161680000001,12113.2021,10.96286,0.023749937893278162,12113.2021,0.7223127235695951,0.0
1551,0.1,30,10,12245.494219999999,12229.228,14.868680000000001,0.11395949731648246,12283.777839999999,12273.1423,12.03104,0.05659688537947396,12229.228,0.0,0.3590929860821989
1561,0.1,30,10,6609.68468,6588.2639,9.3961,0.4532716540529536,6474.667960000001,6467.42,9.93734,0.06455612540859236,6467.42,1.8685024321908867,0.0
1571,0.1,30,10,16948.448519999998,16944.7125,9.46056,0.01251897425825114,16901.01736,16898.4149,7.916200000000001,0.013198838347365826,16898.4149,0.27397599286073687,0.0
1581,0.1,30,10,20117.5514,20093.1987,12.16602,0.07232390353525109,19912.56822,19890.3283,14.07286,0.1160351202997106,19890.3283,1.019944954855269,0.0
1591,0.1,30,10,40396.71604,40356.4053,7.13326,0.066047070529809,40104.522580000004,40086.9386,10.81202,0.0261530431881544,40086.9386,0.6722057343635546,0.0
1601,0.1,30,10,3548.11394,3513.2488,14.014860000000002,0.667304218304612,3124.62166,3116.0676,15.3563,0.3311338813742973,3116.0676,12.74623182115818,0.0
1611,0.1,30,10,1460.09742,1442.6792,12.10574,1.1485864425934762,1260.93822,1244.0259,12.902359999999998,1.4592431355791011,1244.0259,15.968582326139668,0.0
1621,0.1,30,10,11949.64402,11891.9955,5.0526,0.2964420380955418,10514.84396,10506.2163,9.383019999999998,0.07670942051288607,10506.2163,13.1900882337631,0.0
1631,0.1,30,10,12491.90532,12487.2915,12.953640000000002,0.02134628286559474,12486.40108,12480.3414,7.8178399999999995,0.04939899466722878,12480.3414,0.055688380447669654,0.0
1641,0.1,30,10,20947.611599999997,20940.8599,6.631960000000001,0.026552210365202285,20908.602899999998,20900.8017,11.2669,0.034348538594492134,20900.8017,0.19165867690137212,0.0
1651,0.1,30,10,20043.150579999998,20041.8271,15.693539999999999,0.006027826875429895,20033.79162,20028.7911,14.765139999999999,0.03399619877698238,20028.7911,0.06508630468465997,0.0
1661,0.1,30,10,4347.88346,4343.6594,9.67438,0.10309003821171818,4057.04666,4049.7608,9.06846,0.2730052128577453,4049.7608,7.257184177396343,0.0
1671,0.1,30,10,6526.454299999999,6511.2209,8.2392,0.2099280554935374,6365.75138,6352.1577,11.3643,0.25186123759073537,6352.1577,2.5040814084322958,0.0
1681,0.1,30,10,7898.56566,7882.8545,12.468620000000001,0.23696603243176834,7609.9828,7600.969,10.88036,0.12745087711681377,7600.969,3.708546897112728,0.0
1691,0.1,30,10,13058.39914,13050.0542,13.951159999999998,0.05252708727531797,12918.45524,12892.8732,13.16662,0.1409521478562973,12892.8732,1.2191308916308934,0.0
1701,0.1,30,10,38994.04116,38943.4667,7.431479999999999,0.09159301951096571,38263.9993,38236.4148,11.22944,0.04559008119520434,38236.4148,1.8491584624194384,0.0
1711,0.1,30,10,12683.171,12674.1406,13.75824,0.04449392164105423,12513.99842,12504.8181,12.446679999999999,0.047688918918007375,12504.8181,1.3540580810207885,0.0
1721,0.1,30,10,4378.7368799999995,4371.6756,10.673079999999999,0.2424481521835965,4011.50188,3953.1498,13.43322,0.841511186021462,3953.1498,10.587147494385349,0.0
1731,0.1,30,10,5187.15952,5062.2313,7.23554,2.066589227852882,4334.125419999999,4328.6901,13.907900000000001,0.0793132097756631,4328.6901,16.946031779914218,0.0
1741,0.1,30,10,2964.77872,2947.6084,14.843459999999999,0.4580672316374435,2667.4530999999997,2639.1544,12.41222,1.5718319564391703,2639.1544,11.687607212370757,0.0
1751,0.1,30,10,14044.19056,14036.3656,12.08916,0.04797345329325829,13769.689000000002,13755.178,10.823319999999999,0.1394683334427431,13755.178,2.04423090708095,0.0
1761,0.1,30,10,15253.393180000003,15246.3934,14.28074,0.04471773310445173,14946.56644,14941.2973,9.724219999999999,0.057966046910629794,14941.2973,2.0419652582644257,0.0
1771,0.1,30,10,17174.16604,17166.5919,9.417359999999999,0.03760026409315001,17181.66132,17159.0408,11.57336,0.08447051926447845,17159.0408,0.04400653910678147,0.0
1781,0.1,30,10,5839.0706,5802.6412,8.340100000000001,0.4111018219712221,5608.02822,5604.9781,11.29556,0.05528569703284601,5604.9781,3.526563288445315,0.0
1791,0.1,30,10,11206.194959999999,11197.9512,9.37984,0.048424902433316375,10888.21574,10877.8313,14.15122,0.08199917405309295,10877.8313,2.9428650911326386,0.0
1801,0.1,30,10,22413.8564,22398.9663,13.68404,0.059103723176796,21791.70264,21753.2534,13.20924,0.11467713623898097,21753.2534,2.968350931819691,0.0
1811,0.1,30,10,18402.71932,18399.5166,15.64656,0.02134866202222477,18202.813860000002,18198.0697,9.622919999999999,0.019834972072969633,18198.0697,1.1069685044672568,0.0
1821,0.1,30,10,24322.9185,24306.9245,10.337520000000001,0.04381542407924924,23861.04552,23850.8738,12.75998,0.03637873745152804,23850.8738,1.912092210223341,0.0
1831,0.1,30,10,38022.4991,37999.0197,11.4401,0.04868396340303955,37873.52764,37860.6455,8.98448,0.029062416799510254,37860.6455,0.36548293927000897,0.0
1841,0.1,30,10,1584.59546,1567.473,13.00106,1.1200224731326498,1341.53168,1329.8563,14.04468,0.738576205134978,1329.8563,17.86784782686671,0.0
1851,0.1,30,10,2400.04842,2387.1511,11.9593,0.3358609015228465,2076.90412,2069.0621,16.8338,0.5163526512407656,2069.0621,15.373584002142803,0.0
1861,0.1,30,10,2422.8463199999997,2403.0114,7.493600000000001,0.5444514910365529,2327.99408,2301.8257,14.576640000000001,1.0610465063551429,2301.8257,4.395888880726286,0.0
1871,0.1,30,10,9174.52954,9163.2112,9.1416,0.08050028240009134,9116.83742,9109.4134,11.44242,0.06575132359382099,9109.4134,0.5905737025833111,0.0
1881,0.1,30,10,14623.24192,14616.519,10.854420000000001,0.027822589082877637,14457.92248,14449.84,13.930879999999998,0.03911486099954319,14449.84,1.1535006615990218,0.0
1891,0.1,30,10,28574.75026,28553.4227,13.16704,0.0747654971810178,28171.971639999996,28161.0609,12.174679999999999,0.03526408198893299,28161.0609,1.3932777653273665,0.0
1901,0.1,30,10,2703.52644,2696.9723,10.94862,0.19889972280527923,2508.2512,2508.2512,5.6628799999999995,0.0,2508.2512,7.524011151674112,0.0
1911,0.1,30,10,9114.358900000001,9109.9303,12.05444,0.08748464934458691,8760.1697,8758.0723,10.171759999999999,0.028936439263170372,8758.0723,4.01752792107003,0.0
1921,0.1,30,10,14924.644020000002,14907.6436,13.632380000000001,0.08752944978463831,14683.20484,14667.9936,13.814580000000001,0.1758442160182952,14667.9936,1.6338294557205126,0.0
1931,0.1,30,10,22401.01984,22394.1401,6.54472,0.026549536347382253,22133.1177,22118.7056,13.3881,0.06611791940493138,22118.7056,1.2452559610902338,0.0
1941,0.1,30,10,27337.5451,27309.2483,10.56542,0.06611198437315757,26976.88418,26934.1254,11.95636,0.10349639316249891,26934.1254,1.3927420862160182,0.0
1951,0.1,30,10,29947.571880000003,29943.2187,11.506820000000001,0.014626235235953173,29884.88518,29880.0956,14.353039999999998,0.015439686273908777,29880.0956,0.21125467885049437,0.0
1961,0.1,30,30,5120.755999999999,5105.5605,27.279560000000004,0.2664435855092985,4059.5979399999997,4054.0991,30.803020000000004,0.07642093423456434,4054.0991,25.93575968579554,0.0
1971,0.1,30,30,498.22754000000003,469.3882,24.935859999999998,5.896180121891529,315.6431,315.6431,3.22044,0.0,315.6431,48.708525546733,0.0
1981,0.1,30,30,9943.3835,9894.4111,22.129579999999997,0.4112843485120763,8606.39394,8599.0264,33.51656,0.049583172014395174,8599.0264,15.06431821165241,0.0
1991,0.1,30,30,22804.4585,22773.2668,22.68596,0.10476395255185815,22168.591220000002,22154.6829,28.96156,0.0861984681087761,22154.6829,2.7921135355090163,0.0
2001,0.1,30,30,38364.852679999996,38353.7858,20.2609,0.02832108029288644,37225.80532,37199.7357,37.33188,0.046809451412180764,37199.7357,3.1023072564464496,0.0
2011,0.1,30,30,52577.448580000004,52531.1765,18.0199,0.07370430944403468,50309.25906,50253.4487,27.254820000000002,0.08748267778765575,50253.4487,4.532480573815824,0.0
2021,0.1,30,30,17426.63522,17397.7121,22.803379999999997,0.1512851178975025,17020.85226,17011.3346,30.356460000000006,0.06760243902564618,17011.3346,2.271294457990394,0.0
2031,0.1,30,30,22202.69982,22189.0132,22.604580000000002,0.08559185356301362,20026.8712,20019.4822,33.60446,0.021754930580404182,20019.4822,10.8370984740055,0.0
2041,0.1,30,30,28113.822860000004,28071.064,14.957479999999999,0.14164385609482127,26516.853759999998,26490.9807,19.815440000000002,0.061103807724186596,26490.9807,5.9646085507132565,0.0
2051,0.1,30,30,35274.38996,35257.3654,24.744880000000002,0.027151922466284884,34785.10406,34751.303,30.92986,0.0629339875631133,34751.303,1.4562400724945552,0.0
2061,0.1,30,30,80064.28384,80020.4502,23.581780000000002,0.03602972269808483,79228.55834,79208.3804,33.4384,0.024396010094826927,79208.3804,1.0252321735390666,0.0
2071,0.1,30,30,67070.01484,67027.5596,23.8338,0.059469013805677554,64001.87526,63989.5974,29.634660000000004,0.02088458897336108,63989.5974,4.747587613357909,0.0
2081,0.1,30,30,9989.58426,9947.8752,25.68788,0.29993453952177584,7870.945879999999,7832.2766,27.076999999999998,0.2778801692143431,7832.2766,27.011285582023497,0.0
2091,0.1,30,30,13235.72302,13218.7402,20.8569,0.10426228148600804,10935.86758,10931.6929,30.7726,0.03299096328606964,10931.6929,20.92125456616148,0.0
2101,0.1,30,30,10873.977060000001,10800.5024,14.83502,0.38300276292336094,8934.897659999999,8923.9951,32.26404,0.1258485309443197,8923.9951,21.027659461623855,0.0
2111,0.1,30,30,40740.64401999999,40731.9961,30.895220000000002,0.023386896738654423,40145.4808,40136.2098,26.852300000000003,0.021680892218467397,40136.2098,1.4844109669767567,0.0
2121,0.1,30,30,54811.467599999996,54795.6671,25.21422,0.027861828546128502,53623.26728000001,53604.949,26.19724,0.033439859479398225,53604.949,2.221283896753634,0.0
2131,0.1,30,30,64869.16738,64827.5828,19.09614,0.046800655177791854,62267.97446,62251.2427,35.9998,0.03205865360945503,62251.2427,4.138616336409287,0.0
2141,0.1,30,30,16293.49606,16274.6127,19.24554,0.13281485734086104,14724.58322,14722.292,19.697,0.011367086980030142,14722.292,10.5440151574225,0.0
2151,0.1,30,30,11783.591980000001,11778.3627,24.0459,0.03150858647241087,10989.332120000001,10968.1155,34.08124,0.13193272173193857,10968.1155,7.387296386512339,0.0
2161,0.1,30,30,6643.5281,6601.6196,26.66016,0.42399596821296615,5978.583,5978.583,8.639140000000001,0.0,5978.583,10.421141598268358,0.0
2171,0.1,30,30,35855.81516,35786.3799,21.80814,0.11681362769356075,35050.94274,35043.0453,29.079879999999996,0.017046081484319724,35043.0453,2.121204346358568,0.0
2181,0.1,30,30,69193.72196,69177.139,17.686680000000003,0.017726166962676662,69021.5389,68966.0909,28.48986,0.0476467095905228,68966.0909,0.30601719953363343,0.0
2191,0.1,30,30,52484.21608,52420.6945,20.05002,0.09465865807724173,50154.941960000004,50111.3766,28.153660000000002,0.061547255048735636,50111.3766,4.608370507227284,0.0
2201,0.1,30,30,3643.0246400000005,3610.8701,19.64304,0.5138210025414929,2938.50892,2937.7141,27.480259999999998,0.06048208796576721,2937.7141,22.91427882652025,0.0
2211,0.1,30,30,6641.93462,6633.8398,18.90788,0.14933493471548898,4859.43126,4855.3296,31.496480000000002,0.0888464463804359,4855.3296,36.63006111881673,0.0
2221,0.1,30,30,9158.33222,9073.6963,22.91738,0.8277457782701905,7035.44912,6999.5566,34.11252,0.42329071828918385,6999.5566,29.63244414653351,0.0
2231,0.1,30,30,27417.519040000003,27388.4746,22.212600000000002,0.09551660556489931,26540.64658,26539.7544,25.8745,0.006911510367590993,26539.7544,3.1979203243870247,0.0
2241,0.1,30,30,50090.8334,50081.9839,14.08002,0.01694181177563617,49120.0898,49060.3705,34.24502,0.10825155354428595,49060.3705,2.082359732688937,0.0
2251,0.1,30,30,38301.158299999996,38256.041,24.25914,0.17750851643257845,36377.5596,36363.123,23.656799999999997,0.02911049771321256,36363.123,5.205597990029618,0.0
2261,0.1,30,30,14129.709899999998,14120.0568,17.361359999999998,0.06531980838654486,12998.90046,12992.4065,24.5809,0.02847043471498829,12992.4065,8.679302791211168,0.0
2271,0.1,30,30,19025.860500000003,18986.826,27.3034,0.13222180743490036,17519.2556,17508.3168,26.36844,0.05043154346004338,17508.3168,8.444610734939412,0.0
2281,0.1,30,30,21988.92052,21977.1,27.4972,0.050237132788530155,20578.13976,20530.6935,29.116660000000003,0.1488887870320663,20530.6935,7.04509324051814,0.0
2291,0.1,30,30,53717.50908,53712.1204,14.770999999999997,0.013173608292357575,52769.31038,52762.6963,26.99164,0.013347779974537052,52762.6963,1.7994230139447907,0.0
2301,0.1,30,30,64663.58022,64635.1313,20.38796,0.034035816724258046,63658.14662,63643.0786,23.33748,0.0243421044753109,63643.0786,1.5587754738187667,0.0
2311,0.1,30,30,80548.36176,80532.4641,25.18152,0.02496623807372963,79036.95046,79004.2686,27.461759999999998,0.03299154553138682,79004.2686,1.9343201665941399,0.0
2321,0.1,30,30,11458.71834,11427.1589,23.253980000000002,0.2297616862145488,10891.98098,10875.1584,34.03512,0.21742624120778448,10875.1584,5.0757927351200705,0.0
2331,0.1,30,30,11587.34106,11547.8059,13.811539999999999,0.28933966932110877,10434.1918,10377.749,31.47414,0.5236601041386648,10377.749,11.274669487573844,0.0
2341,0.1,30,30,18722.97148,18673.106,15.26848,0.24690648224860212,16484.844319999997,16469.5825,33.583420000000004,0.07516761878838875,16469.5825,13.37935251242707,0.0
2351,0.1,30,30,42199.093700000005,42178.1313,27.387819999999998,0.04628954623129424,41067.62324,41053.7393,23.68272,0.0261613518149471,41053.7393,2.7388296880425695,0.0
2361,0.1,30,30,38706.76062,38684.3438,20.5561,0.07522943660514744,38333.14144,38306.2234,33.32318,0.06784210900018332,38306.2234,0.9870991354370887,0.0
2371,0.1,30,30,61412.4997,61368.9631,25.2908,0.0568691532831804,59886.15272,59851.6606,22.4299,0.058103120670225016,59851.6606,2.535105099489918,0.0
2381,0.1,30,30,17273.43914,17265.6129,15.792779999999999,0.029374023273918397,16581.87622,16554.0278,35.4932,0.10123225584679232,16554.0278,4.298561707139336,0.0
2391,0.1,30,30,19599.20868,19538.5303,21.4971,0.19869227192565986,17941.2189,17925.8948,26.326060000000002,0.06863535678665897,17925.8948,8.996122748639586,0.0
2401,0.1,30,30,18480.7581,18428.0493,22.56346,0.19319206032511815,17331.72952,17297.8489,25.617079999999998,0.1737597053085009,17297.8489,6.533762703870062,0.0
2411,0.1,30,30,44414.369900000005,44400.5741,30.342660000000002,0.03652864047774855,43255.13158,43243.9789,23.0494,0.022046864981557574,43243.9789,2.674580899862561,0.0
2421,0.1,30,30,66340.67298,66239.1727,22.11686,0.09115762791181513,65526.84364,65506.9718,24.79736,0.019286717686993738,65506.9718,1.1177449970294555,0.0
2431,0.1,30,30,83905.63882000001,83897.0139,26.95012,0.009463036904542754,81602.89386,81587.9656,27.145619999999997,0.0148810038767209,81587.9656,2.830133443111627,0.0
2441,0.1,50,5,6570.89302,6547.7739,13.178379999999999,0.2807309329379476,6557.622659999999,6524.2088,17.204900000000002,0.3207001426657502,6524.2088,0.3611947551402678,0.0
2451,0.1,50,5,10901.32926,10854.6812,8.36498,0.3723953383109245,10900.35032,10824.3787,15.546719999999999,0.5299854109828324,10824.3787,0.2799467834583578,0.0
2461,0.1,50,5,11867.53052,11801.0288,10.7326,0.39018406426091495,11858.482460000001,11821.246,13.27166,0.28670590027114984,11801.0288,0.0,0.17131726684710014
2471,0.1,50,5,12615.36252,12588.8675,8.66066,0.1439538755698914,12609.85404,12587.5364,12.231739999999999,0.19608942549622105,12587.5364,0.010574745984443974,0.0
2481,0.1,50,5,25788.891320000002,25757.1795,9.33956,0.0784306251941583,25789.69694,25773.3425,15.79944,0.08085027364314712,25757.1795,0.0,0.0627514359637105
2491,0.1,50,5,29277.87314,29258.4106,14.14998,0.06001511557353768,29260.5641,29224.8843,16.427020000000002,0.07762611868119691,29224.8843,0.11471833269156079,0.0
2501,0.1,50,5,8490.73646,8465.5407,8.37738,0.23525854495549778,8492.03618,8474.0751,18.5227,0.1568399232112692,8465.5407,0.0,0.1008134069924259
2511,0.1,50,5,5983.047479999999,5935.4724,14.576820000000001,0.6128406164177715,6029.96926,5978.0702,15.65598,0.5626596002959705,5935.4724,0.0,0.7176817130848837
2521,0.1,50,5,17640.71646,17600.7586,12.939779999999999,0.2266835136542228,17595.403879999998,17586.2477,17.665,0.05300979540227236,17586.2477,0.08251276933851631,0.0
2531,0.1,50,5,24662.098420000002,24639.827,9.0287,0.05940613628116083,24677.88442,24669.4674,18.18514,0.03316760301242204,24639.827,0.0,0.12029467577024881
2541,0.1,50,5,43359.269660000005,43347.509,13.42344,0.025969433057536438,43342.052379999994,43338.8629,24.233780000000003,0.007420886051943042,43338.8629,0.019949992735038082,0.0
2551,0.1,50,5,37123.0985,37038.6532,8.02206,0.16048954299650506,37103.145639999995,36972.2605,19.03944,0.2125758682700967,36972.2605,0.17957435953910358,0.0
2561,0.1,50,5,4745.24406,4724.1028,10.69754,0.2720833153585223,4747.07168,4715.0825,12.59972,0.5430138081199124,4715.0825,0.19130736312671567,0.0
2571,0.1,50,5,8830.26592,8685.3986,7.7015,1.2927199614755172,8903.6185,8759.5685,9.61666,1.1864203868730003,8685.3986,0.0,0.8539608072794604
2581,0.1,50,5,5212.751880000001,5171.392,9.24824,0.6983391738279375,5135.02666,5056.8578,25.796480000000003,1.3424374696980406,5056.8578,2.26492823270609,0.0
2591,0.1,50,5,28323.55612,28307.8967,10.42508,0.036351236061673495,28255.903119999995,28235.3032,13.49,0.08899290398850337,28235.3032,0.25710189646556614,0.0
2601,0.1,50,5,21387.75476,21368.2825,10.07734,0.0666860005780555,21388.848739999998,21367.2227,10.455459999999999,0.06082636848299805,21367.2227,0.004959933328175234,0.0
