20145	0.00	59.000000	2.582309	0.000000	59.000000	3952	59.000000
20145	0.10	85.292880	11.964847	0.000000	85.292880	7448	85.292880
20145	0.20	105.910126	35.934380	0.000000	105.910126	24323	105.910126
20145	0.30	147.250735	62.602036	0.000000	147.250735	56691	147.250735
20145	0.40	176.541538	35.359744	0.000000	176.541538	43549	176.541538
20145	0.50	216.060960	37.615339	0.000000	216.060960	41140	216.060960
20145	0.60	279.215413	27.728936	0.000000	279.215413	35868	279.215413
20145	0.70	354.290882	22.252135	0.000000	354.290882	33238	354.290882
20145	0.80	429.790223	18.921924	0.000000	429.790223	31447	429.790223
20145	0.90	516.937735	16.928552	0.000000	516.937735	31623	516.937735
20145	1.00	620.000000	23.299096	0.000000	620.000000	47027	620.000000
