ID;FO;tempo;x
1;2261;7095.393000;1
2;1618;5426.649000;1
3;2596;4822.101000;1
4;1474;4984.571000;1
5;2873;4722.032000;1
6;3141;4819.984000;1
7;2852;4861.840000;1
8;999;4672.052000;1
9;958;4982.510000;1
10;1199;5075.884000;1
11;2381;4679.605000;1
12;895;4978.605000;1
13;2633;4584.643000;1
14;2362;4802.528000;1
15;2233;4840.424000;1
16;2356;4835.969000;1
17;1470;4892.999000;1
18;3283;4958.544000;1
19;2671;4852.411000;1
20;507;4958.217000;1
21;2403;4907.856000;1
22;4038;5037.252000;1
23;1125;4813.891000;1
24;2209;4827.486000;1
25;6096;4489.861000;1
26;1424;4697.212000;1
27;1217;4787.997000;1
28;2622;4929.659000;1
29;1383;4962.914000;1
30;5321;4876.976000;1
31;8478;4704.159000;1
32;5786;4858.323000;1
33;5914;4527.615000;1
34;9723;4478.070000;1
35;11056;4559.985000;1
36;10295;4602.641000;1
37;7003;4668.536000;1
38;7352;4796.477000;1
39;6117;4635.829000;1
40;11425;4757.441000;1
41;10919;4801.212000;1
42;9875;4905.385000;1
43;7355;5672.145000;1
44;7801;4693.372000;1
45;7649;5827.292000;1
46;9490;5307.824000;1
47;13786;4869.851000;1
48;9114;4936.760000;1
49;8949;4751.956000;1
50;9436;4853.291000;1
51;15235;4265.355000;1
52;15912;4529.119000;1
53;9862;5542.389000;1
54;10296;4841.500000;1
55;7673;5272.877000;1
56;7490;4603.153000;1
57;11299;5205.347000;1
58;15204;4636.530000;1
59;11060;4804.529000;1
60;8202;4850.905000;1
61;2393;4855.937000;1
62;1848;4694.704000;1
63;3104;4488.783000;1
64;2065;4830.033000;1
65;3211;6351.746000;1
66;6184;5011.450000;1
67;3782;4370.239000;1
68;7724;4787.760000;1
69;1053;4233.296000;1
70;2262;4712.830000;1
71;6565;4421.885000;1
72;3496;4544.560000;1
73;4740;4641.317000;1
74;1444;4738.455000;1
75;3241;4547.884000;1
76;172;4746.872000;1
77;5046;4423.751000;1
78;3104;4692.178000;1
79;5988;4557.315000;1
80;5150;4816.472000;1
81;2395;4595.045000;1
82;5579;4838.851000;1
83;10311;4338.319000;1
84;8066;4754.736000;1
85;3402;4763.445000;1
86;2216;4675.583000;1
87;5708;4138.333000;1
88;6040;4581.304000;1
89;6053;4407.452000;1
90;7587;4480.785000;1
91;10602;4426.345000;1
92;9090;4619.313000;1
93;9096;4757.727000;1
94;14896;4141.611000;1
95;7660;4929.186000;1
96;12284;4579.353000;1
97;1779;4565.591000;1
98;11619;4558.916000;1
99;8351;4740.808000;1
100;15603;4274.952000;1
101;12489;4649.973000;1
102;12230;4595.814000;1
103;7432;4564.733000;1
104;11503;4577.101000;1
105;14954;4950.590000;1
106;10144;4586.423000;1
107;6448;4991.990000;1
108;16477;4696.036000;1
109;7832;4600.543000;1
110;9675;4708.390000;1
111;18631;4184.610000;1
112;16636;4664.548000;1
113;16980;4423.003000;1
114;12833;4796.099000;1
115;17024;4318.162000;1
116;10115;4617.228000;1
117;15761;4628.882000;1
118;16113;4589.225000;1
119;18914;4487.149000;1
120;12488;4888.033000;1
121;485;7156.985000;1
122;771;6893.628000;1
123;1180;7071.014000;1
124;973;7307.976000;1
125;3340;6636.178000;1
126;1090;8055.563000;1
127;1211;7682.903000;1
128;0;1.144000;1
129;1396;7099.237000;1
130;1309;7130.631000;1
131;4391;7282.272000;1
132;1930;6854.352000;1
133;1350;7025.634000;1
134;895;6812.254000;1
135;2686;7717.442000;1
136;1549;7419.449000;1
137;2312;7099.705000;1
138;149;7553.734000;1
139;1447;8045.048000;1
140;4159;7555.027000;1
141;2964;7752.649000;1
142;2260;7037.703000;1
143;2002;6887.542000;1
144;3087;6991.607000;1
145;1451;7600.102000;1
146;1570;7352.639000;1
147;2841;8075.830000;1
148;1700;7239.880000;1
149;3002;7703.477000;1
150;2284;7461.026000;1
151;9276;8089.299000;1
152;11647;7588.612000;1
153;7792;7601.044000;1
154;8347;7117.830000;1
155;7672;7296.073000;1
156;5605;7045.884000;1
157;7745;6948.891000;1
158;5485;7507.040000;1
159;9072;7823.842000;1
160;4271;7942.507000;1
161;11719;6430.281000;1
162;7122;7093.621000;1
163;18659;7885.095000;1
164;3929;7784.135000;1
165;10639;6809.194000;1
166;9291;7321.583000;1
167;14423;7328.704000;1
168;6749;6989.898000;1
169;12201;7570.508000;1
170;7465;8575.158000;1
171;10569;8295.453000;1
172;9287;8174.898000;1
173;10899;7865.883000;1
174;8103;7795.799000;1
175;6620;8489.461000;1
176;12681;8077.192000;1
177;10042;7679.266000;1
178;11950;8257.904000;1
179;7058;8076.714000;1
180;14820;7230.035000;1
181;1278;7629.669000;1
182;5118;6983.569000;1
183;201;7864.128000;1
184;3493;6788.003000;1
185;1258;7672.341000;1
186;3761;7165.645000;1
187;830;7495.814000;1
188;1652;7879.989000;1
189;2308;8313.937000;1
190;127;7650.627000;1
191;3574;7156.659000;1
192;2259;7340.936000;1
193;4729;7645.311000;1
194;3037;7645.467000;1
195;3484;8274.239000;1
196;3369;7176.228000;1
197;7374;7585.768000;1
198;3805;7661.627000;1
199;2451;7808.743000;1
200;2775;7930.276000;1
201;3544;8185.960000;1
202;6815;7776.396000;1
203;4999;8026.381000;1
204;2229;7450.515000;1
205;5990;7442.475000;1
206;3365;7246.843000;1
207;3658;6993.223000;1
208;8964;7529.982000;1
209;3380;7233.564000;1
210;4224;7688.676000;1
211;8727;7014.432000;1
212;9035;7659.320000;1
213;4496;7169.237000;1
214;6548;7286.606000;1
215;11927;7145.314000;1
216;10316;7199.009000;1
217;9110;7307.905000;1
218;11110;7348.884000;1
219;11580;8005.170000;1
220;12944;8070.061000;1
221;14177;6890.176000;1
222;10851;7040.726000;1
223;10580;6556.832000;1
224;12872;7187.131000;1
225;12973;7248.266000;1
226;16774;7278.828000;1
227;11506;7394.219000;1
228;8349;7196.861000;1
229;11020;8107.637000;1
230;11627;7749.768000;1
231;11939;8438.859000;1
232;13017;8358.879000;1
233;12506;8298.042000;1
234;13757;8381.556000;1
235;5777;8571.114000;1
236;19850;7121.499000;1
237;13140;6541.332000;1
238;23442;7458.630000;1
239;11729;7959.475000;1
240;16414;8202.300000;1
241;1244;9440.944000;1
242;1360;9634.547000;1
243;1231;9770.994000;1
244;2060;9356.052000;1
245;645;9911.128000;1
246;1229;9323.807000;1
247;2300;9301.922000;1
248;251;8076.458000;1
249;1577;8262.103000;1
250;537;8632.716000;1
251;5123;9415.994000;1
252;1463;9761.767000;1
253;2933;9146.876000;1
254;2717;10520.164000;1
255;2337;9392.218000;1
256;1867;10172.404000;1
257;1888;8714.846000;1
258;1433;8615.047000;1
259;2772;7460.784000;1
260;3276;7501.840000;1
261;3633;9125.026000;1
262;1939;8750.295000;1
263;2636;8956.098000;1
264;2642;9036.675000;1
265;2396;8331.395000;1
266;1244;7592.686000;1
267;2738;7998.189000;1
268;698;8142.465000;1
269;1130;7514.161000;1
270;1647;7398.475000;1
271;4630;7288.449000;1
272;4476;7669.460000;1
273;7106;8343.494000;1
274;8016;7659.876000;1
275;4053;7684.697000;1
276;8681;7549.524000;1
277;7283;7540.105000;1
278;7548;7581.028000;1
279;7004;7592.162000;1
280;8769;8105.788000;1
281;5963;9160.246000;1
282;9791;8868.543000;1
283;5826;8185.966000;1
284;10257;8121.594000;1
285;3379;7703.341000;1
286;6500;8085.280000;1
287;3117;7789.908000;1
288;7616;7882.326000;1
289;5063;7990.437000;1
290;11319;8176.818000;1
291;11667;8346.593000;1
292;10601;8448.790000;1
293;6992;8432.562000;1
294;12453;9047.908000;1
295;9113;8091.312000;1
296;13843;7769.317000;1
297;10695;8050.795000;1
298;13612;7927.153000;1
299;12962;7538.088000;1
300;10067;7824.097000;1
301;4186;8322.753000;1
302;3104;7583.129000;1
303;3668;7746.535000;1
304;3964;7491.467000;1
305;8519;7675.139000;1
306;622;8308.489000;1
307;5036;7614.722000;1
308;1241;8148.622000;1
309;4923;8861.749000;1
310;2514;7817.404000;1
311;4380;7964.240000;1
312;4326;7577.644000;1
313;10127;7188.463000;1
314;4461;7611.362000;1
315;4650;7947.733000;1
316;2863;7146.194000;1
317;5432;7662.414000;1
318;4894;7633.998000;1
319;2727;8279.582000;1
320;7416;7931.043000;1
321;4464;8210.196000;1
322;4660;7687.594000;1
323;4713;7434.578000;1
324;7202;8005.365000;1
325;2806;7821.509000;1
326;8020;7526.455000;1
327;4667;8076.971000;1
328;3923;7588.597000;1
329;6215;7849.821000;1
330;4674;7201.227000;1
331;2623;8168.961000;1
332;9010;7396.562000;1
333;6981;7414.319000;1
334;10637;7448.875000;1
335;6760;7359.557000;1
336;10535;7078.030000;1
337;7660;7986.638000;1
338;13316;8674.982000;1
339;5037;9724.566000;1
340;9718;7823.264000;1
341;9226;8194.542000;1
342;8039;8206.439000;1
343;8266;7158.468000;1
344;14831;7811.355000;1
345;11194;7406.104000;1
346;7765;7636.383000;1
347;3639;7520.028000;1
348;10302;7423.341000;1
349;14566;7905.054000;1
350;7884;8090.925000;1
351;16120;7888.231000;1
352;9556;7750.001000;1
353;16653;7549.355000;1
354;12195;7498.843000;1
355;15999;7487.910000;1
356;9505;7997.656000;1
357;17433;7822.955000;1
358;8662;8065.967000;1
359;12012;7437.993000;1
360;11073;7645.122000;1
361;1874;8089.669000;1
362;464;8165.348000;1
363;273;7992.126000;1
364;3117;7883.552000;1
365;637;8151.829000;1
366;598;8118.307000;1
367;1941;8353.885000;1
368;1246;7826.983000;1
369;1506;8224.422000;1
370;1777;7801.818000;1
371;3066;8122.136000;1
372;1099;8047.575000;1
373;647;8193.422000;1
374;1746;8671.254000;1
375;1217;8952.362000;1
376;452;8359.949000;1
377;1247;8769.948000;1
378;1377;9275.381000;1
379;1283;8264.506000;1
380;1219;7911.575000;1
381;2124;8444.564000;1
382;1840;8191.555000;1
383;2814;9414.585000;1
384;754;9009.208000;1
385;757;8669.464000;1
386;1208;7615.519000;1
387;2175;7828.359000;1
388;3583;7985.805000;1
389;4172;8331.236000;1
390;2039;8919.560000;1
391;7218;9918.074000;1
392;7035;10136.276000;1
393;5618;9833.749000;1
394;1557;10391.425000;1
395;3334;10077.596000;1
396;4555;10280.593000;1
397;9871;9649.696000;1
398;2599;10084.515000;1
399;6555;9924.694000;1
400;6051;10049.930000;1
401;7783;10239.612000;1
402;6325;10370.704000;1
403;6324;10279.827000;1
404;8245;10247.965000;1
405;6174;10317.959000;1
406;3769;10340.144000;1
407;9520;9960.158000;1
408;7532;10042.199000;1
409;8053;9784.657000;1
410;9176;9049.728000;1
411;11122;9270.295000;1
412;12536;8422.226000;1
413;9414;8353.643000;1
414;15669;8413.781000;1
415;11501;8339.536000;1
416;13342;8284.970000;1
417;9757;8656.947000;1
418;11054;8310.054000;1
419;9914;8668.562000;1
420;11316;8297.617000;1
421;3751;8087.982000;1
422;2558;8171.738000;1
423;2000;7866.997000;1
424;2564;9033.048000;1
425;4525;8275.063000;1
426;6184;8738.918000;1
427;3937;8113.574000;1
428;1596;8164.959000;1
429;3328;8301.717000;1
430;2237;8666.784000;1
431;4879;8178.099000;1
432;4081;8391.177000;1
433;2174;8384.445000;1
434;4683;8229.675000;1
435;2051;8112.021000;1
436;2084;8396.963000;1
437;15;8991.216000;1
438;4243;8728.621000;1
439;1917;8192.406000;1
440;6097;8297.313000;1
441;6066;8465.555000;1
442;5848;8459.533000;1
443;2167;9485.028000;1
444;4619;9224.556000;1
445;5938;8287.134000;1
446;6755;8399.659000;1
447;3502;8523.037000;1
448;4125;8095.812000;1
449;4532;8967.571000;1
450;4355;8478.289000;1
451;5577;8431.880000;1
452;6742;8559.206000;1
453;7518;8203.716000;1
454;9253;8380.023000;1
455;7171;8764.749000;1
456;7035;9249.946000;1
457;10122;9723.379000;1
458;6149;9730.417000;1
459;9373;9576.349000;1
460;6851;9324.322000;1
461;18120;8129.179000;1
462;11714;8141.250000;1
463;17160;9083.498000;1
464;12612;8879.287000;1
465;16836;8611.399000;1
466;10159;8150.583000;1
467;18073;7955.453000;1
468;6752;8420.961000;1
469;10891;8975.860000;1
470;10012;8581.013000;1
471;12734;8304.883000;1
472;11131;8065.989000;1
473;10591;9153.645000;1
474;12672;8415.309000;1
475;15184;8969.190000;1
476;13352;8257.485000;1
477;10632;8989.672000;1
478;15071;8035.206000;1
479;8157;9412.951000;1
480;11466;9924.059000;1
481;2962;9703.075000;1
482;1106;8133.085000;1
483;791;12063.731000;1
484;748;9208.837000;1
485;963;9453.185000;1
486;3133;10789.094000;1
487;1860;9188.057000;1
488;1132;10970.925000;1
489;2481;11099.367000;1
490;5193;9117.149000;1
491;2767;10764.056000;1
492;1891;7993.543000;1
493;295;8908.904000;1
494;3495;9991.002000;1
495;2323;8660.611000;1
496;2397;10505.625000;1
497;3878;10168.559000;1
498;3090;8521.204000;1
499;4952;10907.459000;1
500;1232;8340.419000;1
501;2754;9412.429000;1
502;2146;11965.641000;1
503;3110;8196.990000;1
504;1897;9642.856000;1
505;5889;11148.827000;1
506;823;10147.850000;1
507;4208;10952.766000;1
508;1979;10707.338000;1
509;2839;9137.223000;1
510;2866;10820.213000;1
511;14090;7896.541000;1
512;17441;7159.118000;1
513;12960;10786.259000;1
514;14269;8516.382000;1
515;8942;10558.305000;1
516;9708;9623.990000;1
517;11321;7813.691000;1
518;15731;9786.659000;1
519;10558;10990.765000;1
520;16241;9182.593000;1
521;4225;11872.753000;1
522;9105;8390.579000;1
523;18901;10155.818000;1
524;19972;11708.010000;1
525;14410;9155.984000;1
526;16797;11444.191000;1
527;13969;11668.812000;1
528;12986;9858.622000;1
529;12560;12670.917000;1
530;6935;10044.840000;1
531;14532;9833.876000;1
532;19289;11964.775000;1
533;17022;10597.261000;1
534;19128;10284.859000;1
535;21559;12109.358000;1
536;17831;8633.209000;1
537;18570;12085.489000;1
538;18481;11752.282000;1
539;18017;9893.009000;1
540;13642;12247.129000;1
541;10058;9854.854000;1
542;6393;11324.896000;1
543;3949;11588.631000;1
544;6543;9669.846000;1
545;5883;11866.594000;1
546;6066;11532.881000;1
547;6140;8328.164000;1
548;8792;12085.831000;1
549;4169;11421.131000;1
550;6999;8569.710000;1
551;10839;10583.800000;1
552;5613;7944.935000;1
553;5499;8208.180000;1
554;9274;10015.505000;1
555;5108;7741.559000;1
556;11046;9665.009000;1
557;10275;10528.353000;1
558;9401;7502.040000;1
559;4111;10372.838000;1
560;8203;6972.281000;1
561;5812;7711.352000;1
562;3600;10749.782000;1
563;6067;9823.050000;1
564;13356;10896.640000;1
565;10359;11819.089000;1
566;11934;8465.545000;1
567;8000;10044.193000;1
568;12804;10121.529000;1
569;13996;7987.370000;1
570;8918;9524.801000;1
571;15239;7401.077000;1
572;16923;7715.560000;1
573;21530;9839.770000;1
574;11776;7808.310000;1
