ID;FO;tempo;x
1;2256;5713.224000;1
2;1618;5196.355000;1
3;2596;5632.039000;1
4;1474;5716.240000;1
5;2873;5546.487000;1
6;3141;5495.739000;1
7;2852;5977.225000;1
8;999;5586.097000;1
9;958;6057.790000;1
10;1198;6282.108000;1
11;2381;5666.936000;1
12;894;6421.780000;1
13;2633;5769.106000;1
14;2362;5950.659000;1
15;2233;5791.712000;1
16;2356;6178.002000;1
17;1432;6171.219000;1
18;3283;6237.846000;1
19;2671;6023.929000;1
20;507;6082.092000;1
21;2403;6156.934000;1
22;4038;6246.950000;1
23;1123;5934.169000;1
24;2209;6047.815000;1
25;6079;5677.309000;1
26;1424;6011.534000;1
27;1217;5967.194000;1
28;2587;6167.478000;1
29;1383;6311.871000;1
30;5321;6151.083000;1
31;8478;5818.183000;1
32;5786;6094.536000;1
33;5914;5649.711000;1
34;9723;5705.211000;1
35;11056;5704.439000;1
36;10295;5823.029000;1
37;7003;5813.623000;1
38;7352;6008.937000;1
39;6117;5810.750000;1
40;11425;5873.278000;1
41;10919;5995.441000;1
42;9875;5917.663000;1
43;7355;6062.937000;1
44;7786;5911.532000;1
45;7649;5981.503000;1
46;9490;5809.993000;1
47;13786;5808.168000;1
48;9114;5580.835000;1
49;8946;6008.290000;1
50;9436;5880.058000;1
51;15235;5376.758000;1
52;15912;5626.422000;1
53;9856;6037.190000;1
54;10296;5843.853000;1
55;7662;6139.532000;1
56;7490;5907.046000;1
57;11299;5765.611000;1
58;15204;5926.413000;1
59;11033;6016.783000;1
60;8202;6001.454000;1
61;2393;6175.400000;1
62;1842;6204.092000;1
63;3104;5935.080000;1
64;2065;6186.537000;1
65;3211;6100.442000;1
66;6184;5924.420000;1
67;3782;5454.132000;1
68;7724;5928.504000;1
69;1053;5179.522000;1
70;2262;5905.824000;1
71;6565;5446.924000;1
72;3496;5585.455000;1
73;4740;5756.380000;1
74;1444;5928.470000;1
75;3241;5812.099000;1
76;172;6067.195000;1
77;5046;5657.119000;1
78;3104;6020.155000;1
79;5988;5769.018000;1
80;5150;6119.978000;1
81;2395;5789.994000;1
82;5579;6049.171000;1
83;10311;5503.634000;1
84;8066;6036.739000;1
85;3402;6035.471000;1
86;2216;6056.093000;1
87;5708;5309.146000;1
