ID;FO;tempo;x
329;6251;644.419000;1
330;4674;581.080000;1
331;2623;676.863000;1
332;9062;628.742000;1
333;6981;583.463000;1
334;10715;616.079000;1
335;6760;599.469000;1
336;10535;502.720000;1
337;7660;635.921000;1
338;13337;602.687000;1
339;5037;843.886000;1
340;9718;733.689000;1
341;9226;627.265000;1
342;8039;637.694000;1
343;8266;528.982000;1
344;14832;599.213000;1
345;11194;615.700000;1
346;7809;593.846000;1
347;3639;603.703000;1
348;10302;657.549000;1
349;14566;597.268000;1
350;7974;593.049000;1
351;16131;580.407000;1
352;9581;564.688000;1
353;16664;553.954000;1
354;12242;545.834000;1
355;15999;549.724000;1
356;9522;578.035000;1
357;17433;572.916000;1
358;8678;589.682000;1
359;12012;538.225000;1
360;11073;559.560000;1
361;1874;581.974000;1
362;464;598.215000;1
363;273;625.325000;1
364;3117;579.571000;1
365;645;599.685000;1
366;660;598.609000;1
367;2160;609.337000;1
368;1353;574.126000;1
369;1744;597.014000;1
370;1777;567.455000;1
371;3127;584.132000;1
372;1198;586.896000;1
373;765;596.124000;1
374;1789;576.750000;1
375;1275;607.635000;1
376;452;588.402000;1
377;1247;596.655000;1
378;1440;578.890000;1
379;1334;592.279000;1
380;1253;591.800000;1
381;2191;602.488000;1
382;1845;597.494000;1
383;2847;618.106000;1
384;894;595.598000;1
385;890;666.553000;1
386;1210;891.062000;1
387;2176;658.787000;1
388;3626;691.577000;1
389;4176;665.547000;1
390;2069;692.593000;1
391;7288;655.940000;1
392;7035;590.412000;1
393;5628;583.894000;1
394;1558;589.393000;1
395;3372;609.676000;1
396;4610;608.532000;1
397;9915;574.024000;1
398;2604;596.365000;1
399;6606;599.599000;1
400;6051;584.748000;1
401;7797;626.959000;1
402;6335;693.916000;1
403;6364;692.938000;1
404;8318;687.390000;1
405;6195;653.984000;1
406;3769;613.362000;1
407;9529;632.570000;1
408;7579;674.423000;1
409;8095;668.546000;1
410;9188;654.694000;1
411;11149;666.596000;1
412;12609;664.094000;1
413;9436;699.718000;1
414;15707;671.295000;1
415;11554;673.916000;1
416;13348;677.534000;1
417;9771;688.791000;1
418;11103;667.619000;1
419;9972;686.634000;1
420;11338;662.684000;1
421;3751;635.242000;1
422;2599;663.210000;1
423;2016;665.739000;1
424;2568;676.248000;1
425;4534;679.710000;1
426;6184;684.570000;1
427;4027;668.326000;1
428;1596;644.310000;1
429;3361;678.180000;1
430;2237;644.840000;1
431;4892;642.115000;1
432;4081;654.015000;1
433;2174;591.379000;1
434;4683;583.968000;1
435;2054;577.740000;1
436;2084;612.730000;1
437;16;586.739000;1
438;4245;605.375000;1
439;1928;594.708000;1
440;6122;594.685000;1
441;6066;609.275000;1
442;5848;577.231000;1
443;2167;602.972000;1
444;4629;517.780000;1
445;5963;604.715000;1
446;6755;602.281000;1
447;3505;593.654000;1
448;4152;581.542000;1
449;4535;604.998000;1
450;4360;585.344000;1
451;5577;586.784000;1
452;6742;600.507000;1
453;7518;583.056000;1
454;9283;562.965000;1
455;7180;607.935000;1
456;7035;585.599000;1
457;10175;584.747000;1
458;6178;593.105000;1
459;9409;603.747000;1
460;6898;607.898000;1
461;18157;572.381000;1
462;11714;591.355000;1
463;17160;575.746000;1
464;12612;608.240000;1
465;16855;619.829000;1
466;10177;585.964000;1
467;18073;562.072000;1
468;6766;602.944000;1
469;10898;580.159000;1
470;10025;602.739000;1
471;12734;578.135000;1
472;11131;636.013000;1
473;10607;669.801000;1
474;12686;671.836000;1
475;15184;653.717000;1
476;13365;662.066000;1
477;10632;598.693000;1
478;15071;573.087000;1
479;8162;611.013000;1
480;11581;597.053000;1
481;2962;545.952000;1
482;1106;525.093000;1
483;797;753.434000;1
484;748;545.984000;1
485;963;502.608000;1
486;3133;746.660000;1
487;1869;560.724000;1
488;1132;689.090000;1
489;2481;808.138000;1
490;5199;568.654000;1
491;2767;766.466000;1
492;1891;527.982000;1
493;295;491.575000;1
494;3495;710.406000;1
495;2323;549.318000;1
496;2402;761.938000;1
497;3878;713.488000;1
498;3090;572.248000;1
499;4954;763.426000;1
500;1232;562.488000;1
501;2754;530.545000;1
502;2148;770.237000;1
503;3110;576.957000;1
504;1897;550.234000;1
505;5889;728.576000;1
506;826;579.430000;1
507;4208;745.312000;1
508;1979;713.250000;1
509;2839;557.821000;1
510;2866;766.096000;1
511;14090;541.763000;1
512;17441;535.085000;1
513;12960;753.654000;1
514;14269;534.179000;1
515;8942;746.051000;1
516;9746;694.925000;1
517;11358;571.894000;1
518;15760;720.569000;1
519;10558;745.847000;1
520;16241;537.469000;1
521;4231;790.370000;1
522;9105;575.328000;1
523;18901;520.865000;1
524;19972;719.986000;1
525;14413;562.196000;1
526;16839;758.013000;1
527;13992;717.933000;1
528;12990;558.031000;1
529;12579;767.707000;1
530;6954;566.021000;1
531;14532;538.404000;1
532;19289;757.271000;1
533;17049;577.658000;1
534;19128;549.737000;1
535;21594;748.433000;1
536;17831;573.121000;1
537;18622;701.711000;1
538;18481;734.405000;1
539;18038;558.899000;1
540;13651;757.459000;1
541;10066;558.537000;1
542;6393;547.297000;1
543;3949;760.694000;1
544;6543;667.676000;1
545;5883;828.438000;1
546;6066;812.599000;1
547;6140;589.844000;1
548;8799;839.213000;1
549;4169;787.653000;1
550;6999;728.877000;1
551;10839;790.868000;1
552;5613;705.906000;1
553;5513;876.193000;1
554;9285;798.354000;1
555;5108;625.454000;1
556;11046;801.167000;1
557;10275;816.577000;1
558;9401;555.027000;1
559;4111;720.851000;1
560;8203;493.321000;1
561;5812;745.876000;1
562;3600;828.894000;1
563;6067;589.069000;1
564;13356;818.870000;1
565;10365;738.163000;1
566;11934;670.992000;1
567;8000;812.926000;1
568;12804;815.353000;1
569;13996;744.001000;1
570;8918;766.539000;1
571;15239;582.007000;1
572;16923;767.038000;1
573;21530;825.187000;1
574;11776;615.593000;1
575;14494;809.801000;1
576;18823;797.356000;1
577;13707;521.420000;1
578;12393;715.188000;1
579;9786;534.388000;1
580;19659;540.807000;1
581;17960;744.871000;1
582;20341;566.157000;1
583;16416;556.015000;1
584;18616;744.304000;1
585;20105;539.324000;1
586;13837;773.979000;1
587;21745;723.548000;1
588;25804;542.091000;1
589;19815;732.434000;1
590;30616;537.506000;1
591;36070;523.925000;1
592;21219;757.870000;1
593;13304;579.821000;1
594;21468;719.819000;1
595;23375;729.811000;1
596;24792;557.469000;1
597;14315;789.557000;1
598;14827;748.100000;1
599;25459;566.015000;1
600;36486;726.344000;1
601;1972;769.814000;1
602;4299;812.475000;1
603;3475;787.854000;1
604;695;773.989000;1
605;2392;828.403000;1
606;2161;755.808000;1
607;2809;740.935000;1
608;1230;828.699000;1
609;1765;777.406000;1
610;4498;758.754000;1
611;1033;790.630000;1
612;2045;833.348000;1
613;1624;802.224000;1
614;3197;812.779000;1
615;3889;790.765000;1
616;2366;819.377000;1
617;4266;777.654000;1
618;2139;765.696000;1
619;2771;722.166000;1
620;568;755.075000;1
621;7987;800.293000;1
622;2756;742.831000;1
623;6611;798.803000;1
624;2425;788.350000;1
625;1984;805.414000;1
626;4322;809.889000;1
627;2060;822.374000;1
628;2059;815.497000;1
629;5961;770.058000;1
630;3080;755.129000;1
631;9840;804.996000;1
632;5450;826.703000;1
633;9367;762.172000;1
634;14397;886.228000;1
635;9678;925.463000;1
636;9726;948.379000;1
637;11653;955.783000;1
638;8223;793.411000;1
639;10376;861.618000;1
640;13528;754.606000;1
641;16083;767.472000;1
642;18516;776.166000;1
643;15052;770.759000;1
644;14657;781.128000;1
645;9260;818.449000;1
646;16242;783.957000;1
647;15385;845.340000;1
648;10929;832.441000;1
649;9438;837.637000;1
650;6216;858.639000;1
651;15124;773.360000;1
652;8751;787.804000;1
653;21035;788.621000;1
654;11134;791.228000;1
655;12448;830.361000;1
656;16193;812.327000;1
657;14677;802.846000;1
658;21013;793.867000;1
659;10048;837.178000;1
660;11892;830.848000;1
661;3553;788.802000;1
662;3653;761.600000;1
663;8997;726.685000;1
664;2719;767.199000;1
665;6022;697.698000;1
666;5299;768.842000;1
667;8614;785.179000;1
668;2841;783.625000;1
669;6429;811.463000;1
670;4628;794.583000;1
671;4974;831.711000;1
672;11208;798.507000;1
673;8931;848.567000;1
674;10130;750.547000;1
675;4458;743.777000;1
676;6276;761.748000;1
677;7980;768.041000;1
678;11797;812.719000;1
679;5333;767.054000;1
680;4223;778.337000;1
681;5981;829.492000;1
682;8933;770.316000;1
683;6750;847.023000;1
684;7590;768.835000;1
685;4694;738.489000;1
686;11877;736.599000;1
687;8834;747.980000;1
688;10136;785.897000;1
689;17065;775.614000;1
690;6387;759.406000;1
691;11028;1102.936000;1
692;18922;908.229000;1
693;21025;890.664000;1
694;11154;939.662000;1
695;9653;838.906000;1
696;13831;770.326000;1
697;18325;771.199000;1
698;10999;794.994000;1
699;18914;739.746000;1
700;20102;818.717000;1
701;35148;878.443000;1
702;22939;930.441000;1
703;13518;939.913000;1
704;9010;901.459000;1
705;28868;874.929000;1
706;20022;921.012000;1
707;19725;812.582000;1
708;15825;784.260000;1
709;7361;758.937000;1
710;11467;766.519000;1
711;10955;813.551000;1
712;23924;873.947000;1
713;20227;803.850000;1
714;16285;923.234000;1
715;31557;912.459000;1
716;23070;908.385000;1
717;20533;906.710000;1
718;19159;909.709000;1
719;27714;883.019000;1
720;33361;787.270000;1
721;3108;835.330000;1
722;1407;793.394000;1
723;4757;868.207000;1
724;1876;848.059000;1
725;2581;838.027000;1
726;2215;875.176000;1
727;867;880.818000;1
728;294;882.478000;1
729;3366;856.436000;1
730;3079;812.430000;1
731;3541;834.410000;1
732;2411;832.897000;1
733;1962;821.892000;1
734;4351;856.279000;1
735;2702;835.791000;1
736;890;858.082000;1
737;2217;855.541000;1
738;1736;845.646000;1
739;3147;838.964000;1
740;2123;851.662000;1
741;1138;885.639000;1
742;3656;791.746000;1
743;2141;780.260000;1
744;2312;808.098000;1
745;2335;849.807000;1
746;1648;839.948000;1
747;3966;861.719000;1
748;3432;824.216000;1
749;3756;882.678000;1
750;678;854.923000;1
751;11513;859.894000;1
752;9238;902.940000;1
753;8552;850.184000;1
754;4769;829.790000;1
755;12305;808.097000;1
756;9848;808.842000;1
757;12171;851.677000;1
758;9727;858.344000;1
759;8833;871.013000;1
760;8913;954.284000;1
761;12200;865.718000;1
762;9561;825.162000;1
763;9868;868.656000;1
764;12761;876.941000;1
765;12653;839.785000;1
766;10648;873.464000;1
767;11839;808.028000;1
768;16798;887.332000;1
769;12248;852.699000;1
770;19480;883.928000;1
771;13529;878.288000;1
772;18411;919.832000;1
773;12595;882.501000;1
774;21557;891.972000;1
775;21572;848.042000;1
776;13039;839.304000;1
777;14740;821.012000;1
778;15674;844.014000;1
779;15787;867.413000;1
780;18748;827.260000;1
781;5019;813.009000;1
782;5166;797.298000;1
783;4289;858.832000;1
784;7560;867.657000;1
785;4904;887.971000;1
786;1864;840.054000;1
787;2583;858.157000;1
788;5075;790.699000;1
789;5776;842.216000;1
790;10382;851.888000;1
791;9676;832.507000;1
792;7246;803.087000;1
793;4877;916.438000;1
794;7754;818.735000;1
795;8173;854.879000;1
796;6457;860.930000;1
797;4020;855.473000;1
798;12374;809.461000;1
799;8981;809.807000;1
800;7673;849.846000;1
801;19929;794.512000;1
802;10526;849.330000;1
803;9593;845.104000;1
804;12155;886.566000;1
805;13808;832.569000;1
806;12072;856.096000;1
807;15105;865.662000;1
808;6675;878.874000;1
809;9092;802.919000;1
810;4981;842.069000;1
811;15682;820.758000;1
812;20226;865.142000;1
813;14864;831.179000;1
814;13761;861.854000;1
815;8783;814.850000;1
816;9426;874.146000;1
817;9513;887.751000;1
818;10099;925.901000;1
819;13776;882.490000;1
820;6979;906.750000;1
821;21744;868.879000;1
822;22296;824.421000;1
823;17353;868.113000;1
824;23530;805.682000;1
825;13286;861.886000;1
826;24403;816.082000;1
827;16153;834.791000;1
828;22224;886.977000;1
829;7923;882.866000;1
830;10508;827.894000;1
831;33209;907.800000;1
832;34943;831.627000;1
833;22067;873.441000;1
834;34848;776.688000;1
835;13650;847.693000;1
836;20785;836.842000;1
837;14632;890.530000;1
838;21607;811.708000;1
839;26635;852.049000;1
840;16866;870.032000;1
841;973;896.701000;1
842;1885;927.429000;1
843;1295;907.866000;1
844;3588;925.170000;1
845;2298;843.885000;1
846;1667;932.412000;1
847;2590;833.887000;1
848;699;925.058000;1
849;2250;868.684000;1
850;2997;917.103000;1
851;1634;861.806000;1
852;2379;909.188000;1
853;1017;880.957000;1
854;1744;901.208000;1
855;4296;888.834000;1
856;4600;988.277000;1
857;2145;972.820000;1
858;4559;896.836000;1
859;1037;902.788000;1
860;1607;938.267000;1
861;1212;913.978000;1
862;3063;901.132000;1
863;2696;955.861000;1
864;5830;894.187000;1
865;5157;957.099000;1
866;6270;908.374000;1
867;1445;879.760000;1
868;1424;866.268000;1
869;2791;896.703000;1
870;1715;891.972000;1
871;6978;937.468000;1
872;13956;921.617000;1
873;6703;994.786000;1
874;17037;957.734000;1
875;8512;949.819000;1
876;9907;920.727000;1
877;9576;934.553000;1
878;9727;927.983000;1
879;9662;931.874000;1
880;8975;924.010000;1
881;11582;978.634000;1
882;21411;979.412000;1
883;19652;1097.783000;1
884;14304;1061.134000;1
885;9721;1047.682000;1
886;12548;932.804000;1
887;11924;929.837000;1
888;13638;936.463000;1
889;7831;1145.466000;1
890;14321;1011.292000;1
891;24172;1034.514000;1
892;18204;1112.753000;1
893;19968;1036.805000;1
894;9794;1092.827000;1
895;20840;1068.546000;1
896;15800;1048.287000;1
897;17356;895.419000;1
898;18195;967.198000;1
899;20110;941.242000;1
900;8121;955.533000;1
901;2331;873.608000;1
902;7007;888.077000;1
903;5789;919.375000;1
904;5256;861.808000;1
905;2417;929.671000;1
906;4124;1045.441000;1
907;8602;1046.944000;1
908;2693;1027.157000;1
909;3507;1034.065000;1
910;6018;1035.082000;1
911;7856;1034.120000;1
912;4174;990.658000;1
913;4428;920.652000;1
914;6850;921.221000;1
915;4178;911.704000;1
916;3388;924.406000;1
917;10538;965.597000;1
918;7346;1044.521000;1
919;5002;965.827000;1
920;4004;858.236000;1
921;13161;957.548000;1
922;4019;902.176000;1
923;16445;940.975000;1
924;6724;918.137000;1
925;14340;942.438000;1
926;14006;1043.713000;1
927;5864;1057.955000;1
928;5858;1034.297000;1
929;5516;1193.784000;1
930;12660;1073.590000;1
931;19931;934.894000;1
932;11923;918.064000;1
933;20554;896.726000;1
934;10067;934.297000;1
935;14141;964.303000;1
936;15027;889.456000;1
937;17573;928.642000;1
938;9460;966.940000;1
939;13219;936.219000;1
940;21313;867.929000;1
941;24646;948.754000;1
942;20308;964.036000;1
943;14726;927.712000;1
944;13253;924.226000;1
945;19815;945.163000;1
946;15042;944.130000;1
947;18389;935.089000;1
948;19238;1008.108000;1
949;24927;919.569000;1
950;14484;956.520000;1
951;25745;978.906000;1
952;23796;984.848000;1
953;27066;872.494000;1
954;29395;995.003000;1
955;59590;986.919000;1
956;17455;1104.047000;1
957;30234;906.255000;1
958;18234;944.843000;1
959;29080;993.961000;1
960;21322;954.491000;1
961;2958;1536.597000;1
962;7976;1685.792000;1
963;7265;1533.652000;1
964;2209;1647.849000;1
965;2418;1545.023000;1
966;3784;1536.552000;1
967;1390;1571.846000;1
968;9699;1615.935000;1
969;4837;1386.489000;1
970;5693;1615.635000;1
971;307;1389.020000;1
972;6871;1624.603000;1
973;339;1730.599000;1
974;7642;1605.738000;1
975;4484;1836.461000;1
976;6698;1557.205000;1
977;3305;1800.059000;1
978;4962;1849.881000;1
979;9250;2004.571000;1
980;5844;1611.636000;1
981;5696;2015.904000;1
982;5675;1827.126000;1
983;7225;2419.796000;1
984;13079;1973.439000;1
985;7733;2290.348000;1
986;6051;1904.283000;1
987;8933;2249.808000;1
988;14351;2229.368000;1
989;8699;2230.439000;1
990;6831;2326.219000;1
991;18326;2310.057000;1
992;11525;2357.284000;1
993;32460;2198.954000;1
994;31880;2008.739000;1
995;30292;1605.864000;1
996;29680;1718.526000;1
997;31362;1747.936000;1
998;23298;2178.442000;1
999;30496;1727.669000;1
1000;35928;2050.074000;1
1001;29440;1732.600000;1
1002;27138;2106.032000;1
1003;38678;2106.894000;1
1004;34900;1918.905000;1
1005;20842;2124.618000;1
1006;29140;2021.319000;1
1007;44456;2125.892000;1
1008;23748;1986.590000;1
1009;40008;2052.815000;1
1010;48136;1973.679000;1
1011;39395;2031.368000;1
1012;50612;1761.940000;1
1013;53979;2109.629000;1
1014;43936;1780.366000;1
1015;23547;2100.166000;1
1016;40738;1649.403000;1
1017;60775;2080.561000;1
1018;62113;2079.617000;1
1019;37560;2003.375000;1
1020;43308;2160.954000;1
1021;14388;2054.327000;1
1022;15484;1938.961000;1
1023;11564;1954.788000;1
1024;5160;1993.425000;1
1025;20155;1973.481000;1
1026;7746;1998.480000;1
1027;18032;1702.048000;1
1028;10050;2184.853000;1
1029;14144;1717.647000;1
1030;8595;1995.916000;1
1031;17409;1666.838000;1
1032;10134;1982.354000;1
1033;19700;2126.978000;1
1034;10677;1990.298000;1
1035;19294;2048.492000;1
1036;21006;1998.703000;1
1037;29344;2116.355000;1
1038;22449;1909.610000;1
1039;3180;1847.083000;1
1040;22012;1571.583000;1
1041;23735;1602.574000;1
1042;23687;1346.790000;1
1043;27181;1530.775000;1
1044;17686;1413.747000;1
1045;21762;1627.118000;1
1046;33689;1620.772000;1
1047;43045;1543.373000;1
1048;18512;1691.878000;1
1049;38014;1603.888000;1
1050;35827;2123.204000;1
1051;30565;2051.055000;1
1052;27782;2138.817000;1
1053;43502;1988.248000;1
1054;29963;2130.824000;1
1055;44870;1976.661000;1
1056;38421;2008.912000;1
1057;27230;1839.944000;1
1058;42076;1924.397000;1
1059;48445;1778.137000;1
1060;38556;2129.932000;1
1061;71365;2153.367000;1
1062;44335;1998.851000;1
1063;42840;2175.704000;1
1064;49936;1994.996000;1
1065;62988;2131.733000;1
1066;51335;2015.495000;1
1067;54576;2186.911000;1
1068;61445;2038.504000;1
1069;50952;2059.780000;1
1070;70906;1955.218000;1
1071;57529;2013.848000;1
1072;52170;1756.225000;1
1073;44032;2107.549000;1
1074;40670;1670.128000;1
1075;33699;1963.099000;1
1076;83017;2099.889000;1
1077;58308;2064.202000;1
1078;66607;2154.673000;1
1079;49851;2015.372000;1
1080;50130;2237.806000;1
1081;6388;2219.934000;1
1082;6907;2351.706000;1
1083;2805;2126.195000;1
1084;1687;2300.681000;1
1085;6471;2199.063000;1
1086;2883;2202.608000;1
1087;5783;2372.264000;1
1088;5255;2138.305000;1
1089;5990;2311.043000;1
1090;2354;2394.796000;1
1091;8126;2246.193000;1
1092;5781;2334.384000;1
1093;5308;2133.863000;1
1094;2958;2305.101000;1
1095;6790;2108.602000;1
1096;8914;2223.528000;1
1097;5688;2259.026000;1
1098;5227;2165.436000;1
1099;6532;2361.945000;1
1100;6329;2161.042000;1
1101;6881;2212.471000;1
1102;3942;2289.660000;1
1103;7386;2151.107000;1
1104;5736;2226.862000;1
1105;6660;2202.347000;1
1106;9605;2150.363000;1
1107;6981;2281.028000;1
1108;13684;2257.292000;1
1109;10097;2226.481000;1
1110;7669;2168.316000;1
1111;32978;2246.024000;1
1112;21822;2433.307000;1
1113;23009;2295.382000;1
1114;22257;2448.897000;1
1115;28002;2310.904000;1
1116;18859;2328.412000;1
1117;32368;2432.345000;1
1118;17380;2315.131000;1
1119;29717;2473.791000;1
1120;14116;2294.972000;1
1121;43928;2264.843000;1
1122;32493;2089.625000;1
1123;33970;2350.741000;1
1124;33484;2396.436000;1
1125;38222;2276.567000;1
1126;22309;2439.550000;1
1127;44303;2162.261000;1
1128;36394;2220.225000;1
1129;29348;2319.605000;1
1130;33430;2330.782000;1
1131;51803;2273.455000;1
1132;34353;2161.557000;1
1133;47496;2249.428000;1
1134;32050;2548.906000;1
1135;43834;2298.852000;1
1136;34763;2340.371000;1
1137;49875;2182.375000;1
1138;54189;2395.927000;1
1139;25772;2368.192000;1
