ID;FO;tempo;x
958;18259;101.014000;1
959;29080;104.062000;1
960;21322;109.468000;1
961;2958;164.709000;1
962;8007;182.521000;1
963;7265;149.995000;1
964;2209;159.914000;1
965;2418;148.760000;1
966;3784;150.342000;1
967;1390;151.725000;1
968;9699;156.696000;1
969;4837;135.400000;1
970;5693;157.710000;1
971;307;135.306000;1
972;6871;157.883000;1
973;339;167.157000;1
974;7642;155.260000;1
975;4484;172.923000;1
976;6698;150.070000;1
977;3305;165.760000;1
978;4962;154.580000;1
979;9250;171.517000;1
980;5844;146.716000;1
981;5696;157.976000;1
982;5675;124.788000;1
983;7225;171.749000;1
984;13079;135.534000;1
985;7733;164.153000;1
986;6051;129.437000;1
987;8933;160.187000;1
988;14351;154.809000;1
989;8699;159.026000;1
990;6831;165.736000;1
991;18326;163.208000;1
992;11525;165.944000;1
993;32472;151.744000;1
994;31880;172.080000;1
995;30292;159.121000;1
996;29680;163.071000;1
997;31362;135.471000;1
998;23298;168.447000;1
999;30496;134.840000;1
1000;35928;154.705000;1
1001;29440;131.487000;1
1002;27138;162.806000;1
1003;38678;162.997000;1
1004;34900;150.024000;1
1005;20842;166.704000;1
1006;29140;153.568000;1
1007;44470;167.066000;1
1008;23748;152.240000;1
1009;40008;159.630000;1
1010;48136;153.908000;1
1011;39395;158.535000;1
1012;50612;134.831000;1
1013;53979;160.442000;1
1014;43936;134.869000;1
1015;23547;164.153000;1
1016;40738;123.162000;1
1017;60775;163.195000;1
1018;62113;163.437000;1
1019;37560;153.360000;1
1020;43308;166.303000;1
1021;14388;156.866000;1
1022;15484;147.984000;1
1023;11564;146.532000;1
1024;5160;153.388000;1
1025;20155;153.969000;1
1026;7746;153.814000;1
1027;18032;129.284000;1
1028;10050;170.671000;1
1029;14144;148.786000;1
1030;8595;176.657000;1
1031;17409;151.239000;1
1032;10134;169.328000;1
1033;19705;170.233000;1
1034;10677;153.842000;1
1035;19294;161.303000;1
1036;21006;170.863000;1
1037;29344;187.634000;1
1038;22449;167.998000;1
1039;3180;180.490000;1
1040;22012;172.361000;1
1041;23735;172.468000;1
1042;23687;166.238000;1
1043;27181;171.894000;1
1044;17686;178.514000;1
1045;21762;179.004000;1
1046;33689;182.169000;1
1047;43045;198.973000;1
1048;18512;192.531000;1
1049;38014;171.090000;1
1050;35827;172.098000;1
1051;30565;161.889000;1
1052;27782;164.191000;1
1053;43502;153.822000;1
1054;29963;163.778000;1
1055;44870;147.987000;1
1056;38421;153.995000;1
1057;27230;138.363000;1
1058;42076;146.438000;1
1059;48445;133.464000;1
1060;38556;173.341000;1
1061;71365;188.548000;1
1062;44335;182.363000;1
1063;42840;203.006000;1
1064;49936;166.601000;1
1065;62988;162.845000;1
1066;51335;156.212000;1
1067;54576;172.497000;1
1068;61445;156.060000;1
1069;50952;160.526000;1
1070;70906;152.615000;1
1071;57529;154.637000;1
1072;52170;131.370000;1
1073;44032;162.931000;1
1074;40670;126.976000;1
1075;33699;153.635000;1
1076;83017;158.363000;1
1077;58308;158.011000;1
1078;66607;162.664000;1
1079;49851;161.205000;1
1080;50130;173.868000;1
1081;6388;175.155000;1
1082;6950;185.444000;1
1083;2805;163.129000;1
1084;1687;178.617000;1
1085;6471;174.002000;1
1086;2883;170.723000;1
1087;5783;188.824000;1
1088;5255;164.976000;1
1089;5990;178.260000;1
1090;2354;187.973000;1
1091;8126;173.896000;1
1092;5781;179.964000;1
1093;5308;167.882000;1
1094;2958;179.310000;1
1095;6790;168.846000;1
1096;8914;172.351000;1
1097;5688;176.477000;1
1098;5227;170.184000;1
1099;6532;182.938000;1
1100;6329;166.860000;1
1101;6881;169.001000;1
1102;3942;174.853000;1
1103;7386;170.206000;1
1104;5736;171.092000;1
1105;6660;167.520000;1
1106;9605;166.758000;1
1107;6981;179.888000;1
1108;13684;175.453000;1
1109;10097;172.686000;1
1110;7669;168.933000;1
1111;32979;174.940000;1
1112;21927;192.559000;1
1113;23009;180.702000;1
1114;22263;189.620000;1
1115;28002;179.335000;1
1116;18859;182.607000;1
1117;32368;188.933000;1
1118;17380;182.861000;1
1119;29717;193.050000;1
1120;14116;174.668000;1
1121;43942;178.214000;1
1122;32493;154.971000;1
1123;33978;181.937000;1
1124;33633;186.380000;1
1125;38222;176.639000;1
1126;22309;190.249000;1
1127;44303;167.302000;1
1128;36394;175.093000;1
1129;29348;180.182000;1
1130;33430;181.620000;1
1131;51811;175.097000;1
1132;34353;166.482000;1
1133;47496;175.378000;1
1134;32098;198.538000;1
1135;43834;180.406000;1
1136;34763;181.407000;1
1137;49875;171.122000;1
1138;54198;188.694000;1
1139;25772;184.931000;1
1140;51295;173.458000;1
1141;13191;166.171000;1
1142;7739;166.879000;1
1143;9735;165.163000;1
1144;8009;164.180000;1
1145;16785;185.960000;1
1146;11728;212.110000;1
1147;22463;183.494000;1
1148;10729;197.121000;1
1149;10912;190.577000;1
1150;16114;202.308000;1
1151;8918;204.444000;1
1152;9487;169.962000;1
1153;24996;174.408000;1
