ID;FO;tempo;x
765;12657;170.048000;1
766;10657;175.309000;1
767;11839;166.808000;1
768;16820;175.341000;1
769;12248;172.930000;1
770;19500;179.964000;1
771;13559;178.345000;1
772;18497;183.691000;1
773;12598;180.102000;1
774;21574;179.669000;1
775;21572;170.874000;1
776;13039;170.636000;1
777;14740;166.192000;1
778;15738;167.499000;1
779;15802;174.209000;1
780;18748;167.270000;1
781;5019;162.585000;1
782;5166;161.218000;1
783;4289;171.432000;1
784;7560;175.568000;1
785;4904;178.849000;1
786;1864;168.409000;1
787;2605;175.319000;1
788;5075;156.168000;1
789;5808;169.870000;1
790;10382;172.069000;1
791;9676;168.863000;1
792;7246;161.949000;1
793;4877;183.373000;1
794;7754;165.030000;1
795;8173;173.524000;1
796;6457;176.274000;1
797;4020;174.648000;1
798;12374;163.753000;1
799;8981;164.259000;1
800;7673;172.990000;1
801;19954;161.375000;1
802;10526;173.454000;1
803;9593;168.495000;1
804;12155;179.051000;1
805;13808;167.580000;1
806;12080;171.435000;1
807;15106;174.571000;1
808;6675;174.100000;1
809;9092;160.074000;1
810;4981;170.514000;1
811;15682;163.994000;1
812;20226;173.507000;1
813;14864;167.598000;1
814;13849;171.985000;1
815;8783;162.167000;1
816;9468;176.104000;1
817;9584;178.376000;1
818;10099;187.474000;1
819;13776;179.715000;1
820;6979;182.079000;1
821;21744;171.960000;1
822;22296;173.765000;1
823;17353;176.818000;1
824;23530;166.867000;1
825;13286;174.974000;1
826;24403;164.756000;1
827;16159;170.320000;1
828;22224;176.652000;1
829;7929;178.726000;1
830;10508;170.940000;1
831;33239;182.374000;1
832;34948;167.710000;1
833;22067;177.314000;1
834;34848;153.704000;1
835;13654;169.980000;1
836;20785;168.013000;1
837;14672;180.551000;1
838;21607;161.466000;1
839;26635;174.327000;1
840;16866;179.045000;1
841;981;179.066000;1
842;1885;190.919000;1
843;1295;184.253000;1
844;3637;184.257000;1
845;2298;170.446000;1
846;1744;188.292000;1
847;2590;167.138000;1
848;745;186.397000;1
849;2250;173.977000;1
850;2997;189.052000;1
851;1634;170.575000;1
852;2453;184.253000;1
853;1017;179.282000;1
854;1744;183.357000;1
855;4296;176.407000;1
856;4600;188.198000;1
857;2145;173.667000;1
858;4625;180.094000;1
859;1037;181.921000;1
860;1704;191.236000;1
861;1212;183.905000;1
862;3063;184.230000;1
863;2780;193.524000;1
864;5830;178.811000;1
865;5310;191.348000;1
866;6270;183.496000;1
867;1450;180.204000;1
868;1424;175.555000;1
869;2791;185.236000;1
870;1729;179.195000;1
871;6989;187.578000;1
872;13956;185.591000;1
873;6706;188.450000;1
874;17037;174.344000;1
875;8559;186.957000;1
876;9917;183.932000;1
877;9577;188.927000;1
878;9727;185.120000;1
879;9702;189.825000;1
880;8975;187.277000;1
881;11600;199.690000;1
882;21411;182.141000;1
883;19667;201.308000;1
884;14325;187.918000;1
885;9724;187.914000;1
886;12553;193.734000;1
887;11931;186.508000;1
888;13686;183.452000;1
889;7831;191.474000;1
890;14330;194.282000;1
891;24174;186.708000;1
892;18209;195.145000;1
893;19968;185.672000;1
894;9839;188.956000;1
895;20840;193.118000;1
896;15855;191.687000;1
897;17356;178.922000;1
898;18288;192.069000;1
899;20146;190.806000;1
900;8147;192.291000;1
901;2331;174.735000;1
902;7007;176.776000;1
903;5789;180.744000;1
904;5256;173.628000;1
905;2417;175.203000;1
906;4124;183.688000;1
907;8602;183.471000;1
908;2693;183.313000;1
909;3507;180.797000;1
910;6018;177.485000;1
911;7856;183.915000;1
912;4174;185.858000;1
913;4428;186.817000;1
914;6850;185.911000;1
915;4180;185.031000;1
916;3388;184.527000;1
917;10538;184.487000;1
918;7346;188.775000;1
919;5002;190.046000;1
920;4004;171.396000;1
921;13161;190.938000;1
922;4019;178.606000;1
923;16481;181.940000;1
924;6724;177.461000;1
925;14340;182.470000;1
926;14006;189.703000;1
927;5864;185.322000;1
928;5858;180.578000;1
929;5516;176.207000;1
930;12660;189.096000;1
931;19935;183.522000;1
932;11923;182.919000;1
933;20554;178.583000;1
934;10071;183.057000;1
935;14151;191.701000;1
936;15027;173.790000;1
937;17573;181.149000;1
938;9460;195.372000;1
939;13245;185.047000;1
940;21313;175.190000;1
941;24648;188.250000;1
942;20308;188.413000;1
943;14726;182.576000;1
944;13255;180.179000;1
945;19819;184.633000;1
946;15042;184.499000;1
947;18389;182.466000;1
948;19238;196.555000;1
949;24927;176.465000;1
950;14484;186.391000;1
951;25745;192.068000;1
952;23823;193.050000;1
953;27066;170.661000;1
954;29395;193.230000;1
955;59590;177.349000;1
956;17456;194.254000;1
957;30234;179.494000;1
958;18259;181.457000;1
959;29080;191.577000;1
960;21322;191.598000;1
961;2958;296.613000;1
962;7976;324.949000;1
963;7265;297.690000;1
964;2209;311.386000;1
965;2418;296.238000;1
966;3784;295.562000;1
967;1390;301.243000;1
968;9699;308.719000;1
969;4837;267.651000;1
970;5693;313.264000;1
971;307;270.039000;1
972;6871;310.386000;1
973;339;328.614000;1
974;7642;306.859000;1
975;4484;344.940000;1
976;6698;298.777000;1
977;3305;326.967000;1
978;4962;300.511000;1
979;9250;338.932000;1
980;5844;291.075000;1
981;5696;316.230000;1
982;5675;250.226000;1
983;7225;335.325000;1
984;13079;264.873000;1
985;7733;322.055000;1
986;6051;257.802000;1
987;8933;314.506000;1
988;14351;312.957000;1
989;8699;316.255000;1
990;6831;332.603000;1
991;18326;327.070000;1
992;11525;330.463000;1
993;32460;307.808000;1
994;31880;339.826000;1
995;30292;315.824000;1
996;29680;331.302000;1
997;31362;266.647000;1
998;23298;337.368000;1
999;30496;252.753000;1
1000;35928;314.031000;1
1001;29440;255.737000;1
1002;27138;328.777000;1
1003;38678;331.156000;1
1004;34900;289.266000;1
1005;20842;337.259000;1
1006;29140;308.303000;1
1007;44470;331.082000;1
1008;23748;306.546000;1
1009;40008;319.773000;1
1010;48136;304.903000;1
1011;39395;320.338000;1
1012;50612;264.645000;1
1013;53979;325.661000;1
1014;43936;269.275000;1
1015;23547;319.943000;1
1016;40738;245.879000;1
1017;60775;320.750000;1
1018;62113;320.128000;1
1019;37560;308.667000;1
1020;43308;334.624000;1
1021;14388;317.888000;1
1022;15484;293.961000;1
1023;11564;296.414000;1
1024;5160;306.818000;1
1025;20155;312.864000;1
1026;7746;311.542000;1
1027;18032;256.278000;1
1028;10050;340.762000;1
1029;14144;253.470000;1
1030;8595;307.115000;1
1031;17409;243.762000;1
1032;10134;306.738000;1
1033;19700;336.055000;1
1034;10677;311.380000;1
1035;19294;317.652000;1
1036;21006;307.463000;1
1037;29344;317.341000;1
1038;22449;292.631000;1
1039;3180;303.621000;1
1040;22012;304.562000;1
1041;23735;309.598000;1
1042;23687;252.491000;1
1043;27181;294.864000;1
1044;17686;268.209000;1
1045;21762;316.340000;1
1046;33689;308.901000;1
1047;43045;296.900000;1
1048;18512;327.151000;1
1049;38014;300.172000;1
1050;35827;328.502000;1
1051;30565;321.025000;1
1052;27782;326.166000;1
1053;43502;305.913000;1
1054;29963;329.519000;1
1055;44870;303.561000;1
1056;38421;308.089000;1
1057;27230;277.653000;1
1058;42076;295.078000;1
1059;48445;260.098000;1
1060;38556;330.390000;1
1061;71365;337.491000;1
1062;44335;308.596000;1
1063;42840;335.951000;1
1064;49936;307.144000;1
1065;62988;324.158000;1
1066;51335;300.675000;1
1067;54576;337.050000;1
1068;61445;313.225000;1
1069;50952;315.269000;1
1070;70906;303.353000;1
1071;57529;311.647000;1
1072;52170;259.033000;1
1073;44032;320.857000;1
1074;40670;245.010000;1
1075;33699;306.350000;1
1076;83017;324.389000;1
1077;58308;320.927000;1
1078;66607;330.714000;1
1079;49851;314.096000;1
1080;50130;348.199000;1
1081;6388;339.005000;1
1082;6908;372.716000;1
1083;2805;326.604000;1
1084;1687;354.913000;1
1085;6471;347.842000;1
1086;2883;342.802000;1
1087;5783;374.696000;1
1088;5255;328.719000;1
1089;5990;356.729000;1
1090;2354;376.494000;1
1091;8126;341.984000;1
1092;5781;360.878000;1
1093;5308;328.901000;1
1094;2958;354.430000;1
1095;6790;334.856000;1
1096;8914;347.135000;1
1097;5688;350.204000;1
1098;5227;335.843000;1
1099;6532;366.245000;1
1100;6329;330.810000;1
1101;6881;340.762000;1
1102;3942;345.904000;1
1103;7386;334.943000;1
1104;5736;340.966000;1
1105;6660;336.158000;1
1106;9605;331.211000;1
1107;6981;356.613000;1
1108;13684;347.208000;1
1109;10097;349.589000;1
1110;7669;336.080000;1
1111;32979;348.743000;1
1112;21927;384.964000;1
1113;23009;360.219000;1
1114;22263;378.297000;1
1115;28002;360.390000;1
1116;18859;357.513000;1
1117;32368;378.296000;1
1118;17380;360.613000;1
1119;29717;379.997000;1
1120;14116;356.172000;1
1121;43929;352.520000;1
1122;32493;319.054000;1
1123;33970;367.273000;1
1124;33582;369.262000;1
1125;38222;352.801000;1
1126;22309;383.105000;1
1127;44303;332.257000;1
1128;36394;348.422000;1
1129;29348;359.254000;1
1130;33430;358.387000;1
1131;51803;351.253000;1
1132;34353;333.095000;1
1133;47496;344.262000;1
1134;32087;393.482000;1
1135;43834;362.641000;1
1136;34763;359.243000;1
1137;49875;338.057000;1
1138;54198;377.909000;1
1139;25772;370.270000;1
1140;51295;348.970000;1
1141;13191;327.280000;1
1142;7739;337.179000;1
1143;9735;332.467000;1
1144;8009;319.632000;1
1145;16785;320.255000;1
1146;11728;362.632000;1
1147;22463;323.775000;1
1148;10729;346.057000;1
1149;10912;328.799000;1
1150;16114;347.027000;1
1151;8918;351.337000;1
1152;9487;339.820000;1
1153;24996;349.481000;1
1154;23146;320.730000;1
