instance,alpha,solution,time,gap,lb,nodes,ub
1491,0.1,2056.484493,14.608681,inf,inf,0.0,-inf
1501,0.1,2647.273191,145.211975,inf,inf,0.0,-inf
1511,0.1,9630.884669,19.973796,inf,inf,0.0,-inf
1521,0.1,3104.706720,142.509593,inf,inf,0.0,-inf
1531,0.1,12929.049105,21.828296,inf,inf,0.0,-inf
1541,0.1,8312.040941,17.010702,inf,inf,0.0,-inf
1551,0.1,9977.569703,96.744338,inf,inf,0.0,-inf
1561,0.1,5566.254227,18.053034,inf,inf,0.0,-inf
1571,0.1,13937.959577,38.358632,inf,inf,0.0,-inf
1581,0.1,17307.373225,21.147587,inf,inf,0.0,-inf
1591,0.1,34787.332394,18.751525,inf,inf,0.0,-inf
1601,0.1,Unknown,,,,,
1611,0.1,1037.107038,598.807056,inf,inf,0.0,-inf
1621,0.1,7317.996702,80.320612,inf,inf,0.0,-inf
1631,0.1,5718.579837,30.115322,inf,inf,0.0,-inf
1641,0.1,12800.384930,20.387164,inf,inf,0.0,-inf
1651,0.1,11942.032617,97.183449,inf,inf,0.0,-inf
1661,0.1,3307.335920,136.85887,inf,inf,0.0,-inf
1671,0.1,4484.707944,45.988584,inf,inf,0.0,-inf
1681,0.1,5415.946139,259.496731,inf,inf,0.0,-inf
1691,0.1,9703.136486,42.014305,inf,inf,0.0,-inf
1701,0.1,33549.631399,18.252744,inf,inf,0.0,-inf
1711,0.1,10747.029140,15.377051,inf,inf,0.0,-inf
1721,0.1,2350.499123,17.169571,inf,inf,0.0,-inf
1731,0.1,Unknown,,,,,
1741,0.1,948.364323,313.650413,inf,inf,0.0,-inf
1751,0.1,10725.821554,27.928655,inf,inf,0.0,-inf
1761,0.1,11386.013516,80.087494,inf,inf,0.0,-inf
1771,0.1,12108.566033,33.884803,inf,inf,0.0,-inf
1781,0.1,5103.564714,34.648024,inf,inf,0.0,-inf
1791,0.1,9848.481240,26.988531,inf,inf,0.0,-inf
1801,0.1,19887.254192,37.419871,inf,inf,0.0,-inf
1811,0.1,14794.316421,32.588077,inf,inf,0.0,-inf
1821,0.1,20152.145315,98.297936,inf,inf,0.0,-inf
1831,0.1,30539.880149,24.532355,inf,inf,0.0,-inf
1841,0.1,852.697824,97.95147,inf,inf,0.0,-inf
1851,0.1,1574.261630,353.270172,inf,inf,0.0,-inf
1861,0.1,Unknown,,,,,
1871,0.1,6080.237781,90.99437,inf,inf,0.0,-inf
1881,0.1,10813.125977,26.390718,inf,inf,0.0,-inf
1891,0.1,22878.750049,24.79861,inf,inf,0.0,-inf
1901,0.1,2332.747359,26.262265,inf,inf,0.0,-inf
1911,0.1,7872.782050,22.434373,inf,inf,0.0,-inf
1921,0.1,12854.559269,122.754848,inf,inf,0.0,-inf
1931,0.1,19541.269154,30.249552,inf,inf,0.0,-inf
1941,0.1,24359.111622,266.014937,inf,inf,0.0,-inf
1951,0.1,23672.829937,46.886478,inf,inf,0.0,-inf
1961,0.1,2869.235645,98.348187,inf,inf,0.0,-inf
1971,0.1,Unknown,,,,,
1981,0.1,5710.652347,70.772302,inf,inf,0.0,-inf
1991,0.1,Unknown,,,,,
2001,0.1,Unknown,,,,,
2011,0.1,Unknown,,,,,
2021,0.1,Unknown,,,,,
2031,0.1,17445.457607,1035.747018,inf,inf,0.0,-inf
2041,0.1,Unknown,,,,,
2051,0.1,30876.634459,345.715003,inf,inf,0.0,-inf
2061,0.1,Unknown,,,,,
2071,0.1,Unknown,,,,,
2081,0.1,Unknown,,,,,
2091,0.1,Unknown,,,,,
2101,0.1,6811.432857,1036.907511,inf,inf,0.0,-inf
2111,0.1,34788.267712,234.370342,inf,inf,0.0,-inf
2121,0.1,46307.280748,261.25043,inf,inf,0.0,-inf
2131,0.1,Unknown,,,,,
2141,0.1,Unknown,,,,,
2151,0.1,8900.026987,1106.551945,inf,inf,0.0,-inf
2161,0.1,5748.141058,1799.717937,inf,inf,0.0,-inf
2171,0.1,30676.735007,612.135983,inf,inf,0.0,-inf
2181,0.1,62929.549490,467.761901,inf,inf,0.0,-inf
2191,0.1,43990.431751,367.535073,inf,inf,0.0,-inf
3001,0.1,15386.469738,104.561566,inf,inf,0.0,-inf
3011,0.1,14932.360317,106.662928,inf,inf,0.0,-inf
3021,0.1,21789.810186,121.226158,inf,inf,0.0,-inf
3031,0.1,Unknown,,,,,
3041,0.1,Unknown,,,,,
3051,0.1,Unknown,,,,,
3061,0.1,Unknown,,,,,
3071,0.1,14088.797820,1337.175562,inf,inf,0.0,-inf
3081,0.1,16716.382425,1447.884855,inf,inf,0.0,-inf
3091,0.1,Unknown,,,,,
3101,0.1,5477.143167,170.741883,inf,inf,0.0,-inf
3111,0.1,17555.490874,735.168148,inf,inf,0.0,-inf
3121,0.1,Unknown,,,,,
3131,0.1,18046.647741,923.722177,inf,inf,0.0,-inf
3141,0.1,25394.705355,187.638408,inf,inf,0.0,-inf
3151,0.1,43286.648754,186.136775,inf,inf,0.0,-inf
3161,0.1,Unknown,,,,,
3171,0.1,5054.782584,2835.595958,inf,inf,0.0,-inf
3181,0.1,Unknown,,,,,
2331,0.1,Unknown,,,,,
2341,0.1,13509.163788,1523.156523,inf,inf,0.0,-inf
2501,0.0,3717.0,40.968156,inf,inf,0.0,-inf
2511,0.0,3687.0,35.34591,inf,inf,0.0,-inf
2521,0.0,5124.0,32.984382,inf,inf,0.0,-inf
2531,0.0,11191.0,30.881925,inf,inf,0.0,-inf
2541,0.0,25648.0,58.058394,inf,inf,0.0,-inf
2551,0.0,22272.0,39.631051,inf,inf,0.0,-inf
2561,0.0,58.0,25.597281,inf,inf,0.0,-inf
2571,0.0,1545.0,37.609719,inf,inf,0.0,-inf
2581,0.0,1849.0,52.201376,inf,inf,0.0,-inf
2591,0.0,3324.0,31.758433,inf,inf,0.0,-inf
2601,0.0,1676.0,18.582128,inf,inf,0.0,-inf
2611,0.0,7255.0,28.074603,inf,inf,0.0,-inf
2621,0.0,1271.0,29.559626,inf,inf,0.0,-inf
2631,0.0,3042.0,24.739106,inf,inf,0.0,-inf
2641,0.0,5497.0,34.223569,inf,inf,0.0,-inf
2651,0.0,11093.0,29.202287,inf,inf,0.0,-inf
2661,0.0,12800.0,22.569163,inf,inf,0.0,-inf
2671,0.0,12272.0,21.553369,inf,inf,0.0,-inf
2681,0.0,746.0,35.856026,inf,inf,0.0,-inf
2691,0.0,3938.0,39.254987,inf,inf,0.0,-inf
2701,0.0,749.0,24.150929,inf,inf,0.0,-inf
2711,0.0,861.0,16.616845,inf,inf,0.0,-inf
2721,0.0,9429.0,38.70329,inf,inf,0.0,-inf
2731,0.0,10612.0,38.743687,inf,inf,0.0,-inf
2741,0.0,3032.0,34.965446,inf,inf,0.0,-inf
2751,0.0,4414.0,21.545733,inf,inf,0.0,-inf
2761,0.0,6181.0,27.584576,inf,inf,0.0,-inf
2771,0.0,10178.0,33.07785,inf,inf,0.0,-inf
2781,0.0,10367.0,24.150952,inf,inf,0.0,-inf
2791,0.0,16703.0,25.58454,inf,inf,0.0,-inf
2801,0.0,0.0,22.941616,inf,inf,0.0,-inf
2811,0.0,0.0,25.689513,inf,inf,0.0,-inf
2821,0.0,725.0,20.729474,inf,inf,0.0,-inf
2831,0.0,6086.0,28.689545,inf,inf,0.0,-inf
2841,0.0,11903.0,33.023243,inf,inf,0.0,-inf
2851,0.0,9563.0,26.51232,inf,inf,0.0,-inf
2861,0.0,2202.0,23.622145,inf,inf,0.0,-inf
2871,0.0,7846.0,27.004756,inf,inf,0.0,-inf
2881,0.0,9584.0,35.203195,inf,inf,0.0,-inf
2891,0.0,16617.0,36.267359,inf,inf,0.0,-inf
2901,0.0,11780.0,16.942411,inf,inf,0.0,-inf
2911,0.0,15531.0,22.917257,inf,inf,0.0,-inf
2921,0.0,2638.0,67.067584,inf,inf,0.0,-inf
2931,0.0,2907.0,51.061276,inf,inf,0.0,-inf
2941,0.0,1065.0,40.824754,inf,inf,0.0,-inf
2951,0.0,14487.0,70.922117,inf,inf,0.0,-inf
2961,0.0,23156.0,63.917239,inf,inf,0.0,-inf
2971,0.0,18788.0,66.444011,inf,inf,0.0,-inf
2981,0.0,8149.0,77.043568,inf,inf,0.0,-inf
2991,0.0,11897.0,60.754991,inf,inf,0.0,-inf
3551,0.0,35409.0,152.498644,inf,inf,0.0,-inf
3561,0.0,54599.0,142.497657,inf,inf,0.0,-inf
3571,0.0,53625.0,141.93036,inf,inf,0.0,-inf
3581,0.0,16217.0,135.825302,inf,inf,0.0,-inf
3591,0.0,32658.0,148.749437,inf,inf,0.0,-inf
3601,0.0,45359.0,147.570997,inf,inf,0.0,-inf
3611,0.0,57106.0,147.345932,inf,inf,0.0,-inf
3621,0.0,87027.0,124.770151,inf,inf,0.0,-inf
3631,0.0,89399.0,126.798765,inf,inf,0.0,-inf
3641,0.0,5754.0,133.644954,inf,inf,0.0,-inf
3651,0.0,3543.0,152.772872,inf,inf,0.0,-inf
3661,0.0,13389.0,145.206042,inf,inf,0.0,-inf
3671,0.0,33199.0,175.283002,inf,inf,0.0,-inf
3681,0.0,49738.0,157.485356,inf,inf,0.0,-inf
3691,0.0,67662.0,152.828537,inf,inf,0.0,-inf
3851,0.0,56869.0,131.962303,inf,inf,0.0,-inf
3861,0.0,72347.0,138.739935,inf,inf,0.0,-inf
3871,0.0,120086.0,144.28032,inf,inf,0.0,-inf
