instance,alpha,jobs,stages,solution_d0,solution_d0,last_improvment_time_d0,solution_d0,solution_d1,solution_d1,last_improvment_time_d1,solution_d1,MIN,gap_d0,gap_d1
,,,,mean,min,mean,cv,mean,min,mean,cv,,,
2681,0.2,50,5,8479.80536,8423.2419,11.22246,0.38898013882249777,8446.12172,8380.2062,16.025799999999997,0.7249002680145467,8380.2062,0.5135398696991532,0.0
2691,0.2,50,5,17255.4013,17150.1012,15.23808,0.5566654084470642,17284.60642,17215.3027,16.429859999999998,0.3431433350696691,17150.1012,0.0,0.3801814300664256
2701,0.2,50,5,13168.311319999999,12991.6718,10.64892,0.836360730715108,13235.958859999999,13152.246,13.3245,0.6326846327854468,12991.6718,0.0,1.2359779593570022
2711,0.2,50,5,17913.83874,17872.3665,13.301499999999999,0.2461454925586219,17893.42234,17814.2287,13.97248,0.2891538396884548,17814.2287,0.32635597633256175,0.0
2721,0.2,50,5,29753.318359999997,29703.1444,10.214319999999999,0.168403693855128,29766.617739999998,29699.8428,22.981659999999998,0.184800320424331,29699.8428,0.01111655715565777,0.0
2731,0.2,50,5,29926.51532,29881.3601,11.91628,0.09072135621563795,29925.42008,29862.3822,20.76352,0.1974730796079587,29862.3822,0.06355119251002582,0.0
2741,0.2,50,5,4866.89422,4796.8566,7.980120000000001,1.2805315063529077,4602.1790200000005,4576.0562,16.97634,0.4604514232604162,4576.0562,4.825124306821234,0.0
2751,0.2,50,5,16933.67978,16911.1903,11.28898,0.19129340009420365,16742.032939999997,16628.5675,18.2876,0.4808890128801041,16628.5675,1.6996220510275304,0.0
2761,0.2,50,5,24842.70454,24702.6145,8.296299999999999,0.46369180795636866,24942.76292,24738.2285,20.41264,0.5133939987725493,24702.6145,0.0,0.1441709742910063
2771,0.2,50,5,18329.185260000002,18263.5525,9.51562,0.33395945137863814,18186.11288,18129.3019,21.897879999999997,0.24000914728875392,18129.3019,0.7405172065671378,0.0
2781,0.2,50,5,28059.77624,27999.901,7.33798,0.18985077820547136,28083.62796,28045.7025,12.842740000000001,0.09796486160816201,27999.901,0.0,0.1635773640771007
2791,0.2,50,5,41767.0849,41639.8166,9.847620000000001,0.22430868222483685,41753.34546,41707.7059,20.559140000000003,0.07320573733500306,41639.8166,0.0,0.1630393828391707
2801,0.2,50,5,9799.94198,9724.1411,11.18272,0.6803894229453317,9854.98542,9813.4532,10.1774,0.547992853807119,9724.1411,0.0,0.9184574666445264
2811,0.2,50,5,3534.66576,3497.4304,6.30374,0.7319951041223629,3517.5532,3469.4718,9.811020000000001,1.0245580313814153,3469.4718,0.805846008029245,0.0
2821,0.2,50,5,16677.7719,16596.2537,8.89528,0.33732225772229296,16661.67276,16630.8417,10.39906,0.18217021845340714,16596.2537,0.0,0.20840847955945466
2831,0.2,50,5,23287.8857,23229.2615,11.822460000000001,0.18442609606103044,23172.90558,23133.8037,17.82334,0.09619622194163177,23133.8037,0.41263339672930716,0.0
2841,0.2,50,5,31260.40012,31207.0474,11.5356,0.16802189974852838,31255.511820000003,31217.4665,23.02262,0.13275261420051154,31207.0474,0.0,0.03338700988418136
2851,0.2,50,5,27520.803200000002,27449.7799,9.94228,0.19603737601534033,27513.560340000004,27486.8814,11.84576,0.06836329492081605,27449.7799,0.0,0.1351613751919265
2861,0.2,50,5,12786.35126,12749.3602,8.174420000000001,0.21681010038733672,12857.17414,12682.1915,24.083940000000002,1.1644946909472922,12682.1915,0.5296300722158181,0.0
2871,0.2,50,5,19022.42792,18976.2191,9.67956,0.26167632764682447,18955.904499999997,18922.7103,20.96162,0.14746030266347787,18922.7103,0.28277555990486,0.0
2881,0.2,50,5,23627.96776,23545.317,13.503219999999999,0.26980549783343866,23530.72094,23481.3114,19.38534,0.12523833986608524,23481.3114,0.27258102799147926,0.0
2891,0.2,50,5,27620.77562,27595.4543,11.15838,0.1292492430907639,27503.640639999998,27360.2192,22.0703,0.5160511583798086,27360.2192,0.8597705240607199,0.0
2901,0.2,50,5,26309.5284,26233.8665,8.9005,0.20951374886930405,26299.702100000002,26250.3773,9.763,0.12716342589363655,26233.8665,0.0,0.06293696737383343
2911,0.2,50,5,40697.062419999995,40664.5806,8.42802,0.0656315473908386,40687.00392,40640.0194,19.15072,0.09218315983150478,40640.0194,0.06043599477219674,0.0
2921,0.2,50,10,11640.49834,11513.5408,18.220999999999997,0.6293104146000167,11461.32302,11382.6784,46.51674,0.6184474900562813,11382.6784,1.1496626312485467,0.0
2931,0.2,50,10,43217.86656,43180.1281,19.774459999999998,0.09993685547374641,43193.87128,43163.8804,39.339,0.06524759250338734,43163.8804,0.037641889119866746,0.0
2941,0.2,50,10,41487.68474,41450.1448,15.53098,0.1177223941724467,41508.9305,41428.5874,23.46496,0.1879424757137691,41428.5874,0.052035083387866485,0.0
2951,0.2,50,10,47833.2492,47801.1659,20.91006,0.07244519979923267,47847.409739999996,47832.5185,46.23896,0.058590659223159695,47801.1659,0.0,0.06558961357885697
2961,0.2,50,10,73725.872,73696.6005,20.14472,0.026975881531266226,73713.11394,73690.2123,43.06542,0.026511358862051186,73690.2123,0.008668993887538622,0.0
2971,0.2,50,10,61756.42994,61731.5664,17.132920000000002,0.03911132631285903,61756.18064,61709.5203,38.902319999999996,0.07251977100489577,61709.5203,0.035725605859241866,0.0
2981,0.2,50,10,20665.759720000002,20592.7297,17.43538,0.27891539411421057,20539.06304,20491.3796,49.64618,0.2838152022032673,20491.3796,0.49459871408560335,0.0
2991,0.2,50,10,18897.8377,18768.3675,21.85482,0.4933582839267709,18327.72172,18287.9557,49.73768,0.16601344544851063,18287.9557,2.6269300291448197,0.0
3001,0.2,50,10,24030.78256,23936.3479,17.19006,0.5076065572094655,23693.05066,23653.3651,38.1588,0.19792856558280192,23653.3651,1.196374379728327,0.0
3011,0.2,50,10,35153.29578,35137.8581,18.528640000000003,0.05258755139519674,35130.91328,35079.6386,39.204480000000004,0.12666926017011396,35079.6386,0.16596379644572293,0.0
3021,0.2,50,10,42532.97145999999,42466.8676,16.51422,0.14890957874766847,42131.31432,42073.986,52.61974,0.1365554118130975,42073.986,0.9337874476642185,0.0
3031,0.2,50,10,79756.77796,79699.4465,18.525060000000003,0.047367194229202984,79512.83372,79463.0384,46.161919999999995,0.06743657858262064,79463.0384,0.29750699792018087,0.0
3041,0.2,50,10,20246.77604,20208.4114,23.36658,0.19942972807315557,20263.503999999997,20160.1918,25.15598,0.494055948101685,20160.1918,0.23918224825619147,0.0
3051,0.2,50,10,21358.58266,21254.1627,16.825439999999997,0.39557771639976524,21147.66612,21081.8773,30.984280000000002,0.19176330281689177,21081.8773,0.8172203905199689,0.0
3061,0.2,50,10,18811.312700000002,18652.6619,14.990039999999999,0.5552578992891805,18740.50586,18645.6749,34.04198,0.444619503221255,18645.6749,0.03747249717411597,0.0
3071,0.2,50,10,45315.66877999999,45313.562,22.58578,0.004981978240642066,45264.62826,45255.5219,35.11662,0.030130876652948224,45255.5219,0.1282497639254898,0.0
3081,0.2,50,10,42400.250400000004,42368.6465,21.0015,0.0720081622890812,42394.381539999995,42349.8068,29.58488,0.11131110083797244,42349.8068,0.04448591722974304,0.0
3091,0.2,50,10,62045.43022,61941.7863,21.265279999999997,0.18521382286173801,62069.41244,61950.7402,52.0653,0.15979190698807733,61941.7863,0.0,0.014455346761609991
3101,0.2,50,10,11625.89086,11425.8281,16.2202,1.0112309162322493,11070.56862,10983.1957,39.26986,0.6727168399244664,10983.1957,4.030087527257667,0.0
3111,0.2,50,10,34785.84892,34681.6942,21.211779999999997,0.3237220212652882,34150.30256,34049.061,52.319039999999994,0.2369432858668991,34049.061,1.8580048360217527,0.0
3121,0.2,50,10,29216.77994,29172.833,18.04724,0.1585897288108518,28875.182420000005,28745.198,43.10058,0.40184564893439423,28745.198,1.4876745674181768,0.0
3131,0.2,50,10,54642.503899999996,54607.92,17.019,0.08329222090878184,54634.450560000005,54607.2769,35.27308,0.03900381996123315,54607.2769,0.001177681870456245,0.0
3141,0.2,50,10,43009.550800000005,42939.5806,16.79534,0.14305013932303742,42774.06334,42733.1331,33.637119999999996,0.07570195072264597,42733.1331,0.48310873793618947,0.0
3151,0.2,50,10,70600.0517,70510.3993,18.40184,0.07880929707758484,70238.71564,70211.7713,36.7579,0.05160722281744087,70211.7713,0.4253246919580443,0.0
3161,0.2,50,10,15589.340059999999,15537.4998,21.4329,0.2395406231136402,15535.973199999999,15441.5192,31.253140000000002,0.46281606268563824,15441.5192,0.6215748512620375,0.0
3171,0.2,50,10,20679.3519,20629.1802,20.583859999999998,0.31117940124642446,20152.820740000003,19965.5479,56.404520000000005,0.6826646342246022,19965.5479,3.323887244787294,0.0
3181,0.2,50,10,18192.050779999998,17958.2877,24.954140000000002,0.7878726074314504,17572.34658,17560.2255,54.43414,0.08413371993836291,17560.2255,2.2668399104555936,0.0
3191,0.2,50,10,33117.358179999996,33042.2105,18.705779999999997,0.16938460422688428,33125.06996,33034.424,25.832959999999996,0.1742217950416886,33034.424,0.023570866560294737,0.0
3201,0.2,50,10,36052.27902,36015.9535,16.15748,0.1196599398368017,36042.184140000005,35975.2119,47.40276,0.13710681984435688,35975.2119,0.11324908971558051,0.0
